Image_No,age,gender,race,center_dist,space
5,"{'0-2': 8.423257327194733e-05, '3-9': 0.012457174307201058, '10-19': 3.707004338502884, '20-29': 89.33067917823792, '30-39': 6.864961236715317, '40-49': 0.08382346713915467, '50-59': 0.000952527807385195, '60-69': 2.8289198894526635e-05, '70+': 5.655630630485575e-07}","{'male': 0.04963304381817579, 'female': 99.95036125183105}","{'white': 26.864784955978394, 'black': 2.8045697137713432, 'latino hispanic': 49.83232617378235, 'asian': 17.38748997449875, 'indian': 2.309875376522541, 'middle eastern': 0.8009554818272591}",,
6,20-29,female,middle eastern,17.4928556845359,60.735619469026545
6,"{'0-2': 0.35128407180309296, '3-9': 1.0890275239944458, '10-19': 4.664545506238937, '20-29': 45.84476947784424, '30-39': 32.56610631942749, '40-49': 13.405032455921173, '50-59': 1.3528430834412575, '60-69': 0.537512544542551, '70+': 0.1888812519609928}","{'male': 29.527345299720764, 'female': 70.472651720047}","{'white': 24.8385027050972, 'black': 0.7157566957175732, 'latino hispanic': 6.024216488003731, 'asian': 1.7340892925858498, 'indian': 0.7036475464701653, 'middle eastern': 65.98377823829651}",,
7,20-29,female,white,7.280109889280519,51.534933333333335
7,"{'0-2': 5.803559588457574e-05, '3-9': 0.0406113889766857, '10-19': 4.107046127319336, '20-29': 86.87484860420227, '30-39': 8.863585442304611, '40-49': 0.111025245860219, '50-59': 0.002723192301345989, '60-69': 9.768652944330825e-05, '70+': 3.1278112544441683e-06}","{'male': 0.06525820353999734, 'female': 99.9347448348999}","{'white': 88.84415030479431, 'black': 0.005252262781141326, 'latino hispanic': 0.9941348806023598, 'asian': 0.05490483599714935, 'indian': 0.10499075287953019, 'middle eastern': 9.99656394124031}",,
8,30-39,female,white,43.01162633521314,42.46875
8,"{'0-2': 0.00036248964079277357, '3-9': 0.014263862976804376, '10-19': 0.7926244288682938, '20-29': 34.765464067459106, '30-39': 50.89424252510071, '40-49': 12.136094272136688, '50-59': 1.3433581218123436, '60-69': 0.05288640386424959, '70+': 0.0006942647360119736}","{'male': 0.05549610941670835, 'female': 99.94450807571411}","{'white': 67.26331114768982, 'black': 0.5565779283642769, 'latino hispanic': 21.18659019470215, 'asian': 2.3861460387706757, 'indian': 0.5698390770703554, 'middle eastern': 8.03753212094307}",,
9,20-29,male,middle eastern,3.1622776601683795,34.61538461538461
9,"{'0-2': 0.04825080104637891, '3-9': 0.8537036366760731, '10-19': 10.264935344457626, '20-29': 57.958775758743286, '30-39': 20.63145637512207, '40-49': 6.783923506736755, '50-59': 2.3785902187228203, '60-69': 0.754619762301445, '70+': 0.3257466247305274}","{'male': 78.23463082313538, 'female': 21.765370666980743}","{'white': 34.158384799957275, 'black': 3.14987413585186, 'latino hispanic': 15.576383471488953, 'asian': 4.568442702293396, 'indian': 3.366553783416748, 'middle eastern': 39.18035924434662}",,
10,20-29,male,latino hispanic,60.82762530298219,60.000057332381616
10,"{'0-2': 0.15641427598893642, '3-9': 5.836528912186623, '10-19': 17.84321963787079, '20-29': 30.60770332813263, '30-39': 28.841647505760193, '40-49': 12.781424820423126, '50-59': 2.8657833114266396, '60-69': 0.8664623834192753, '70+': 0.2008206443861127}","{'male': 99.0817129611969, 'female': 0.918290764093399}","{'white': 8.382002264261246, 'black': 27.452993392944336, 'latino hispanic': 31.712698936462402, 'asian': 14.943838119506836, 'indian': 2.040567062795162, 'middle eastern': 15.4679074883461}",,
11,20-29,female,asian,15.231546211727817,79.4074074074074
11,"{'0-2': 6.254171580621914e-05, '3-9': 0.0179387629032135, '10-19': 3.239569813013077, '20-29': 64.34103846549988, '30-39': 30.788713693618774, '40-49': 1.5954216942191124, '50-59': 0.016954926832113415, '60-69': 0.0002984270395245403, '70+': 2.9965359971129146e-06}","{'male': 0.9732028469443321, 'female': 99.02679324150085}","{'white': 0.5151799414306879, 'black': 0.03854755486827344, 'latino hispanic': 10.156510770320892, 'asian': 88.41851949691772, 'indian': 0.8096469566226006, 'middle eastern': 0.06158949690870941}",,
12,20-29,female,white,14.0356688476182,81.45333333333333
12,"{'0-2': 8.190405651475885e-05, '3-9': 0.012004384188912809, '10-19': 4.088945686817169, '20-29': 74.98294115066528, '30-39': 19.32884454727173, '40-49': 1.5567874535918236, '50-59': 0.029486470157280564, '60-69': 0.0008227058060583659, '70+': 8.481076747557381e-05}","{'male': 0.5463149398565292, 'female': 99.45368766784668}","{'white': 99.97813105583191, 'black': 7.95543115827968e-06, 'latino hispanic': 0.0007487527454941301, 'asian': 8.64692083268892e-05, 'indian': 3.296343606962182e-05, 'middle eastern': 0.020987009338568896}",,
13,40-49,male,asian,1.0,98.125
13,"{'0-2': 0.5530291702598333, '3-9': 2.2562051191926003, '10-19': 0.9787613525986671, '20-29': 8.38029459118843, '30-39': 24.27464723587036, '40-49': 37.822237610816956, '50-59': 14.11801427602768, '60-69': 7.6561979949474335, '70+': 3.960617259144783}","{'male': 92.42447018623352, 'female': 7.575532793998718}","{'white': 14.267738163471222, 'black': 4.771638289093971, 'latino hispanic': 20.85604816675186, 'asian': 58.56543779373169, 'indian': 0.9107179008424282, 'middle eastern': 0.6284211296588182}",,
14,20-29,female,middle eastern,21.93171219946131,69.59375
14,"{'0-2': 0.00026262343908456387, '3-9': 0.26878530625253916, '10-19': 15.2501180768013, '20-29': 82.03752040863037, '30-39': 2.431757189333439, '40-49': 0.01148843948612921, '50-59': 6.705028567921545e-05, '60-69': 2.448966540669062e-06, '70+': 1.0029611585693488e-07}","{'male': 0.17470278544351459, 'female': 99.82529282569885}","{'white': 28.71362864971161, 'black': 0.20852158777415752, 'latino hispanic': 29.561221599578857, 'asian': 0.353042921051383, 'indian': 0.8045820519328117, 'middle eastern': 40.3590053319931}",,
15,20-29,female,white,35.11409973215888,44.8875
15,"{'0-2': 0.0005938138656347292, '3-9': 0.11304680956527591, '10-19': 9.085362404584885, '20-29': 72.30916023254395, '30-39': 16.482946276664734, '40-49': 1.9321318715810776, '50-59': 0.07296580006368458, '60-69': 0.003678265056805685, '70+': 0.0001088726435227727}","{'male': 11.046737432479858, 'female': 88.95326256752014}","{'white': 87.95414566993713, 'black': 0.010471799032529816, 'latino hispanic': 0.9307833388447762, 'asian': 0.041373036219738424, 'indian': 0.006466807099059224, 'middle eastern': 11.05676218867302}",,
16,20-29,male,middle eastern,30.01666203960727,26.69987546699876
16,"{'0-2': 1.2808728031814098, '3-9': 6.949912011623383, '10-19': 8.672744035720825, '20-29': 34.67288911342621, '30-39': 29.38777804374695, '40-49': 14.822883903980255, '50-59': 3.083828091621399, '60-69': 0.8625397458672523, '70+': 0.26655420660972595}","{'male': 87.80773878097534, 'female': 12.192264944314957}","{'white': 23.808041214942932, 'black': 1.1985898949205875, 'latino hispanic': 11.252512037754059, 'asian': 10.50775796175003, 'indian': 0.5511557683348656, 'middle eastern': 52.68194079399109}",,
17,20-29,male,white,34.132096331752024,49.958333333333336
17,"{'0-2': 0.0001286113160858804, '3-9': 0.001485478333052015, '10-19': 1.5408952720463276, '20-29': 75.56403875350952, '30-39': 21.564926207065582, '40-49': 1.2971067801117897, '50-59': 0.030579027952626348, '60-69': 0.0008017406798899174, '70+': 4.690288335496007e-05}","{'male': 99.95613098144531, 'female': 0.04386866057757288}","{'white': 99.97079968452454, 'black': 3.7725012447253903e-06, 'latino hispanic': 0.0002407128704362549, 'asian': 3.342249499382888e-05, 'indian': 2.6331039748583862e-05, 'middle eastern': 0.02888997260015458}",,
18,20-29,female,white,17.204650534085253,58.01985981308411
18,"{'0-2': 0.007769712101435289, '3-9': 0.6835544481873512, '10-19': 16.839425265789032, '20-29': 56.63588047027588, '30-39': 22.521595656871796, '40-49': 3.071235865354538, '50-59': 0.21633862052112818, '60-69': 0.021819975518155843, '70+': 0.00238693282881286}","{'male': 46.88763916492462, 'female': 53.11235785484314}","{'white': 98.34946393966675, 'black': 0.0035210166970500723, 'latino hispanic': 0.07533175521530211, 'asian': 0.006323117122519761, 'indian': 0.019459858594927937, 'middle eastern': 1.545901782810688}",,
19,20-29,female,white,3.1622776601683795,81.54867256637168
19,"{'0-2': 0.00095645473265904, '3-9': 0.08860540692694485, '10-19': 3.1215213239192963, '20-29': 56.74596428871155, '30-39': 28.274571895599365, '40-49': 9.922227263450623, '50-59': 1.6441578045487404, '60-69': 0.1753959571942687, '70+': 0.026601526769809425}","{'male': 1.1932889930903912, 'female': 98.80671501159668}","{'white': 98.50295186042786, 'black': 0.001315959252679022, 'latino hispanic': 0.03611816791817546, 'asian': 0.002215239692304749, 'indian': 0.002104412305925507, 'middle eastern': 1.4552968554198742}",,
20,20-29,female,middle eastern,10.295630140987,69.29392446633827
20,"{'0-2': 0.0015531724784523249, '3-9': 0.16506663523614407, '10-19': 6.699463725090027, '20-29': 73.45250248908997, '30-39': 18.60719919204712, '40-49': 1.0542532429099083, '50-59': 0.01920270879054442, '60-69': 0.0007025258128123824, '70+': 6.0974849702688516e-05}","{'male': 12.173118442296982, 'female': 87.8268837928772}","{'white': 37.310853600502014, 'black': 0.09622267098166049, 'latino hispanic': 6.650958210229874, 'asian': 0.28163178358227015, 'indian': 0.03923762706108391, 'middle eastern': 55.62109351158142}",,
21,20-29,male,asian,15.811388300841898,29.149866666666668
21,"{'0-2': 2.795853788484237e-05, '3-9': 0.015260427608154714, '10-19': 21.61118984222412, '20-29': 74.99128580093384, '30-39': 3.350403532385826, '40-49': 0.03147482639178634, '50-59': 0.00033390663247701013, '60-69': 2.2133522747935785e-05, '70+': 3.857740349388905e-07}","{'male': 99.9948501586914, 'female': 0.005148064155946486}","{'white': 0.8082729764282703, 'black': 0.00488952427986078, 'latino hispanic': 4.1332051157951355, 'asian': 94.88418698310852, 'indian': 0.014426209963858128, 'middle eastern': 0.1550218788906932}",,
22,30-39,female,white,150.08331019803637,39.707317073170735
22,"{'0-2': 1.1615521344765511e-05, '3-9': 0.0015332678231061436, '10-19': 1.0373144410550594, '20-29': 44.52006220817566, '30-39': 48.13792705535889, '40-49': 5.923231691122055, '50-59': 0.3708387026563287, '60-69': 0.008953893120633438, '70+': 0.00012167048453193274}","{'male': 0.5169735755771399, 'female': 99.4830310344696}","{'white': 63.25868368148804, 'black': 0.01021253556245938, 'latino hispanic': 2.6677116751670837, 'asian': 0.001350971342617413, 'indian': 0.05629008519463241, 'middle eastern': 34.005749225616455}",,
23,20-29,female,white,5.8309518948453,84.93333333333334
23,"{'0-2': 2.194603325733624e-05, '3-9': 0.007024787919363007, '10-19': 3.494150936603546, '20-29': 84.11487936973572, '30-39': 12.2208870947361, '40-49': 0.16041297931224108, '50-59': 0.002557592961238697, '60-69': 6.83896359987557e-05, '70+': 1.174147090665656e-06}","{'male': 0.027898346888832748, 'female': 99.97209906578064}","{'white': 66.18674993515015, 'black': 1.3022330589592457, 'latino hispanic': 23.203663527965546, 'asian': 0.05247201770544052, 'indian': 0.41184029541909695, 'middle eastern': 8.843035250902176}",,
24,20-29,female,white,2.23606797749979,54.443771626297575
24,"{'0-2': 3.552257510364143e-06, '3-9': 0.0006180653599585639, '10-19': 1.2499446980655193, '20-29': 84.83892679214478, '30-39': 13.825392723083496, '40-49': 0.084695965051651, '50-59': 0.00041204416447726544, '60-69': 8.241589455337817e-06, '70+': 9.787380905734722e-08}","{'male': 0.0030244515073718503, 'female': 99.99697804450989}","{'white': 59.5825731754303, 'black': 0.12287924764677882, 'latino hispanic': 11.448480933904648, 'asian': 10.773924738168716, 'indian': 0.8116863667964935, 'middle eastern': 17.260468006134033}",,
25,20-29,female,asian,24.331050121192874,47.23875
25,"{'0-2': 2.1648153492037636e-06, '3-9': 0.0034517139283707365, '10-19': 3.224266692996025, '20-29': 95.89872360229492, '30-39': 0.8711567148566246, '40-49': 0.00239221662923228, '50-59': 4.5247762869848884e-06, '60-69': 1.572622920775757e-07, '70+': 2.31828410635071e-09}","{'male': 0.00018929524685518118, 'female': 99.9998152256012}","{'white': 3.258930519223213, 'black': 0.0002887680921048741, 'latino hispanic': 0.7036479189991951, 'asian': 95.87204456329346, 'indian': 0.02347156550968066, 'middle eastern': 0.1416089478880167}",,
26,30-39,female,white,23.021728866442675,80.32000000000001
26,"{'0-2': 0.00047643607103964314, '3-9': 0.012304763367865235, '10-19': 1.6806956380605698, '20-29': 34.256261587142944, '30-39': 36.360156536102295, '40-49': 23.637476563453674, '50-59': 3.8120146840810776, '60-69': 0.2335085067898035, '70+': 0.00710384119884111}","{'male': 24.2672398686409, 'female': 75.73276162147522}","{'white': 98.80975484848022, 'black': 0.00012731554761558073, 'latino hispanic': 0.014989482588134706, 'asian': 0.0001583536914040451, 'indian': 0.00034931065329146804, 'middle eastern': 1.1746146716177464}",,
27,10-19,male,white,3.0,95.29124149659864
27,"{'0-2': 0.00012553631449918612, '3-9': 0.10429579997435212, '10-19': 56.57756328582764, '20-29': 41.94366931915283, '30-39': 1.284857653081417, '40-49': 0.08721041376702487, '50-59': 0.002080493686662521, '60-69': 0.00018595773099150392, '70+': 8.09098708032252e-06}","{'male': 99.8210608959198, 'female': 0.1789419213309884}","{'white': 97.72735238075256, 'black': 0.004008760515716858, 'latino hispanic': 0.18708064453676343, 'asian': 0.017953601491171867, 'indian': 0.0010296841537638102, 'middle eastern': 2.0625587552785873}",,
28,20-29,female,asian,10.04987562112089,36.498941857874804
28,"{'0-2': 0.001940660695254337, '3-9': 0.10567001299932599, '10-19': 4.6873267740011215, '20-29': 88.41943144798279, '30-39': 6.662368029356003, '40-49': 0.12101386673748493, '50-59': 0.0021034502424299717, '60-69': 0.0001366204855912656, '70+': 5.03747656921405e-06}","{'male': 0.11826864210888743, 'female': 99.88173246383667}","{'white': 11.569122970104218, 'black': 0.002719165240705479, 'latino hispanic': 0.6259393412619829, 'asian': 86.16808652877808, 'indian': 0.05054503562860191, 'middle eastern': 1.5835905447602272}",,
29,60-69,male,white,109.04127658827184,33.728
29,"{'0-2': 0.0019555680410121568, '3-9': 0.00035283576380606974, '10-19': 0.0029459568395395763, '20-29': 0.014268782979343086, '30-39': 0.08583932649344206, '40-49': 1.068197563290596, '50-59': 26.8926203250885, '60-69': 69.62082982063293, '70+': 2.312983199954033}","{'male': 99.99988079071045, 'female': 0.00012373872095849947}","{'white': 98.84977340698242, 'black': 0.013805246271658689, 'latino hispanic': 0.13604761334136128, 'asian': 0.008888632146408781, 'indian': 0.009190457058139145, 'middle eastern': 0.9822913445532322}",,
30,40-49,female,latino hispanic,2.0,86.31483843537416
30,"{'0-2': 0.0010633421879902016, '3-9': 0.006569896504515782, '10-19': 0.13371885288506746, '20-29': 1.9272249191999435, '30-39': 11.753679066896439, '40-49': 45.346441864967346, '50-59': 35.925766825675964, '60-69': 4.824678972363472, '70+': 0.08085987064987421}","{'male': 1.4919606037437916, 'female': 98.50804209709167}","{'white': 6.2864236533641815, 'black': 15.834321081638336, 'latino hispanic': 64.97136950492859, 'asian': 2.029464952647686, 'indian': 2.6004351675510406, 'middle eastern': 8.277979493141174}",,
31,30-39,male,white,34.713109915419565,29.18017600741084
31,"{'0-2': 0.0004532097136689117, '3-9': 0.0018638638721313328, '10-19': 0.2146659418940544, '20-29': 11.40015721321106, '30-39': 32.92299509048462, '40-49': 31.340712308883667, '50-59': 20.002400875091553, '60-69': 3.720317780971527, '70+': 0.39643398486077785}","{'male': 77.16865539550781, 'female': 22.831350564956665}","{'white': 99.1681694984436, 'black': 0.00018800652696882025, 'latino hispanic': 0.01036704852594994, 'asian': 0.0002862839437511866, 'indian': 0.0011682930562528782, 'middle eastern': 0.8198253810405731}",,
32,40-49,female,white,12.08304597359457,56.51533018867924
32,"{'0-2': 0.02186887722928077, '3-9': 0.10348588693886995, '10-19': 0.8004854433238506, '20-29': 10.00097244977951, '30-39': 27.623489499092102, '40-49': 30.002442002296448, '50-59': 21.211911737918854, '60-69': 9.20960009098053, '70+': 1.0257427580654621}","{'male': 8.465123176574707, 'female': 91.53488278388977}","{'white': 88.30122947692871, 'black': 0.014196187839843333, 'latino hispanic': 0.9920819662511349, 'asian': 0.04409039975143969, 'indian': 0.07385161006823182, 'middle eastern': 10.574550926685333}",,
33,60-69,female,white,4.0,69.25233644859813
33,"{'0-2': 0.46771480701863766, '3-9': 3.060946799814701, '10-19': 2.0069411024451256, '20-29': 4.61418591439724, '30-39': 5.983094498515129, '40-49': 9.854520112276077, '50-59': 25.27751624584198, '60-69': 32.543182373046875, '70+': 16.1919042468071}","{'male': 29.273605346679688, 'female': 70.72640061378479}","{'white': 77.967768907547, 'black': 1.201506145298481, 'latino hispanic': 1.8613636493682861, 'asian': 0.0803981616627425, 'indian': 1.8337637186050415, 'middle eastern': 17.05520898103714}",,
34,20-29,female,middle eastern,53.907327887774215,45.58318318318319
34,"{'0-2': 5.528767133000656e-05, '3-9': 0.026998601970262825, '10-19': 2.882293425500393, '20-29': 72.78450131416321, '30-39': 23.65468293428421, '40-49': 0.6404126528650522, '50-59': 0.010830572136910632, '60-69': 0.0002156710024792119, '70+': 8.424788688898843e-06}","{'male': 0.041362110641784966, 'female': 99.95864033699036}","{'white': 25.08833110332489, 'black': 0.08729162509553134, 'latino hispanic': 3.320702537894249, 'asian': 0.13369765365496278, 'indian': 0.1425970229320228, 'middle eastern': 71.22737765312195}",,
35,40-49,female,latino hispanic,8.0,81.48936170212767
35,"{'0-2': 0.0031775241950526834, '3-9': 0.015911139780655503, '10-19': 0.22219503298401833, '20-29': 2.6461387053132057, '30-39': 16.935041546821594, '40-49': 43.53133738040924, '50-59': 33.056071400642395, '60-69': 3.5365112125873566, '70+': 0.053621112601831555}","{'male': 0.8299276232719421, 'female': 99.17007684707642}","{'white': 4.488852247595787, 'black': 5.504180118441582, 'latino hispanic': 84.5674455165863, 'asian': 0.7676227018237114, 'indian': 2.8859715908765793, 'middle eastern': 1.7859335988759995}",,
36,20-29,female,white,11.180339887498947,81.02803738317756
36,"{'0-2': 3.085368973643199e-05, '3-9': 0.006735933129675686, '10-19': 1.1438309215009212, '20-29': 72.08431363105774, '30-39': 26.0174959897995, '40-49': 0.7334001827985048, '50-59': 0.013960120850242674, '60-69': 0.0002255630988656776, '70+': 2.570048707184469e-06}","{'male': 0.0033122771128546447, 'female': 99.99669194221497}","{'white': 79.90379333496094, 'black': 0.38656769320368767, 'latino hispanic': 19.280362129211426, 'asian': 0.16376908170059323, 'indian': 0.11165216565132141, 'middle eastern': 0.1538510317914188}",,
37,20-29,female,white,41.10960958218893,22.814814814814817
37,"{'0-2': 0.00035627685974759515, '3-9': 0.3785781329497695, '10-19': 18.80723387002945, '20-29': 63.144880533218384, '30-39': 15.977223217487335, '40-49': 1.6496608033776283, '50-59': 0.041006674291566014, '60-69': 0.0010267880497849546, '70+': 3.992263657437434e-05}","{'male': 1.9286053255200386, 'female': 98.0713963508606}","{'white': 62.351828813552856, 'black': 0.0165558943990618, 'latino hispanic': 15.273329615592957, 'asian': 0.004125423220102675, 'indian': 8.925952762365341, 'middle eastern': 13.428202271461487}",,
38,20-29,female,black,9.055385138137417,80.53990610328638
38,"{'0-2': 0.0005782663720310666, '3-9': 0.7654611021280289, '10-19': 28.63832116127014, '20-29': 64.39887285232544, '30-39': 6.069139763712883, '40-49': 0.1263870275579393, '50-59': 0.001218375655298587, '60-69': 1.645304621433752e-05, '70+': 1.4901820222235074e-06}","{'male': 0.7497945800423622, 'female': 99.25020337104797}","{'white': 0.0005143415819475194, 'black': 99.96030330657959, 'latino hispanic': 0.013673558714799583, 'asian': 0.012165983207523823, 'indian': 0.012763765698764473, 'middle eastern': 0.000575623653276125}",,
39,20-29,female,white,4.47213595499958,52.01348938702638
39,"{'0-2': 0.009142106864601374, '3-9': 1.2962202541530132, '10-19': 4.488775879144669, '20-29': 85.4657769203186, '30-39': 8.490969985723495, '40-49': 0.23978734388947487, '50-59': 0.008838749636197463, '60-69': 0.0004806273864232935, '70+': 1.1698523394443328e-05}","{'male': 0.05503001157194376, 'female': 99.94497299194336}","{'white': 45.82560956478119, 'black': 0.01215856900671497, 'latino hispanic': 8.143919706344604, 'asian': 27.496156096458435, 'indian': 0.10298925917595625, 'middle eastern': 18.419170379638672}",,
40,20-29,female,black,1.0,97.82710280373831
40,"{'0-2': 0.003953612394980155, '3-9': 0.7470136042684317, '10-19': 17.40327626466751, '20-29': 60.0649893283844, '30-39': 19.71808671951294, '40-49': 1.9737953320145607, '50-59': 0.08619229774922132, '60-69': 0.0026425344913150184, '70+': 5.7778481732384535e-05}","{'male': 0.18714949255809188, 'female': 99.81285333633423}","{'white': 0.37874565459787846, 'black': 92.16633439064026, 'latino hispanic': 5.363058298826218, 'asian': 0.05501380073837936, 'indian': 0.5275862291455269, 'middle eastern': 1.5092581510543823}",,
41,20-29,male,middle eastern,46.8187996428785,67.7566265060241
41,"{'0-2': 0.03980567562393844, '3-9': 2.369711734354496, '10-19': 19.964809715747833, '20-29': 62.60077953338623, '30-39': 12.953048944473267, '40-49': 1.7170002683997154, '50-59': 0.2424808219075203, '60-69': 0.08360354113392532, '70+': 0.028757430845871568}","{'male': 60.079824924468994, 'female': 39.920178055763245}","{'white': 8.826716989278793, 'black': 0.8422513492405415, 'latino hispanic': 13.388979434967041, 'asian': 2.8095707297325134, 'indian': 9.106539934873581, 'middle eastern': 65.02594351768494}",,
42,20-29,female,white,2.0,61.605651894669236
42,"{'0-2': 0.003158941399306059, '3-9': 1.5777483582496643, '10-19': 43.11819672584534, '20-29': 47.49812185764313, '30-39': 7.1828193962574005, '40-49': 0.5977073684334755, '50-59': 0.019754130335059017, '60-69': 0.0023816181055735797, '70+': 0.0001090904788725311}","{'male': 15.305349230766296, 'female': 84.69465374946594}","{'white': 63.60509395599365, 'black': 0.007610082684550434, 'latino hispanic': 2.38919947296381, 'asian': 0.7941767573356628, 'indian': 0.02004680864047259, 'middle eastern': 33.18386673927307}",,
43,10-19,female,white,9.055385138137417,45.96774193548387
43,"{'0-2': 0.09611002751626074, '3-9': 11.967255175113678, '10-19': 34.31053161621094, '20-29': 30.166029930114746, '30-39': 12.619291245937347, '40-49': 6.467568874359131, '50-59': 1.5782048925757408, '60-69': 1.5952225774526596, '70+': 1.199790369719267}","{'male': 45.086148381233215, 'female': 54.913848638534546}","{'white': 57.790327072143555, 'black': 4.965473711490631, 'latino hispanic': 27.801334857940674, 'asian': 3.03435530513525, 'indian': 0.6371873896569014, 'middle eastern': 5.771324038505554}",,
44,20-29,female,latino hispanic,15.811388300841898,66.95565718830781
44,"{'0-2': 0.00012816410617233487, '3-9': 0.1018814044073224, '10-19': 18.920795619487762, '20-29': 76.67436003684998, '30-39': 4.266975447535515, '40-49': 0.035646031028591096, '50-59': 0.0002051980573014589, '60-69': 7.820182190698688e-06, '70+': 1.4037236928388097e-07}","{'male': 0.036662700586020947, 'female': 99.96333718299866}","{'white': 28.06684672832489, 'black': 0.2951144939288497, 'latino hispanic': 68.4108555316925, 'asian': 2.9460594058036804, 'indian': 0.05910939653404057, 'middle eastern': 0.22201284300535917}",,
45,20-29,female,asian,4.47213595499958,95.16162669447341
45,"{'0-2': 0.0017866406778921373, '3-9': 0.1780145103111863, '10-19': 6.602583080530167, '20-29': 63.76166343688965, '30-39': 20.337389409542084, '40-49': 7.681159675121307, '50-59': 0.7768820039927959, '60-69': 0.45252381823956966, '70+': 0.2080058678984642}","{'male': 1.5557676553726196, 'female': 98.44422936439514}","{'white': 18.240639567375183, 'black': 0.9914012625813484, 'latino hispanic': 14.94625210762024, 'asian': 59.767740964889526, 'indian': 0.606152368709445, 'middle eastern': 5.447805300354958}",,
46,20-29,female,white,1.4142135623730951,98.67111111111112
46,"{'0-2': 0.00017072302398446482, '3-9': 0.014446917339228094, '10-19': 1.8852706998586655, '20-29': 46.25290632247925, '30-39': 41.26709997653961, '40-49': 9.936025738716125, '50-59': 0.603682454675436, '60-69': 0.039743990055285394, '70+': 0.0006537414719787193}","{'male': 0.5033192690461874, 'female': 99.49668049812317}","{'white': 87.63423562049866, 'black': 0.023265316849574447, 'latino hispanic': 3.656144440174103, 'asian': 0.1325787277892232, 'indian': 0.015149656974244863, 'middle eastern': 8.53862315416336}",,
47,20-29,male,white,64.32728814430156,34.236111111111114
47,"{'0-2': 0.034861755557358265, '3-9': 0.2007685136049986, '10-19': 2.389095164835453, '20-29': 42.71462261676788, '30-39': 33.90876054763794, '40-49': 15.816836059093475, '50-59': 2.667020261287689, '60-69': 1.4534350484609604, '70+': 0.8146001026034355}","{'male': 56.16694092750549, 'female': 43.83305907249451}","{'white': 53.38233709335327, 'black': 0.4374017473310232, 'latino hispanic': 9.472475200891495, 'asian': 1.450533326715231, 'indian': 0.321128242649138, 'middle eastern': 34.936121106147766}",,
48,10-19,male,latino hispanic,5.385164807134505,41.86483626642905
