Image_No,age,gender,race,center_dist,space
5,20-29,female,white,30.083217912982647,28.884512447608945
5,"{'0-2': 0.14306873781606555, '3-9': 0.5147180054336786, '10-19': 2.2218702360987663, '20-29': 30.326220393180847, '30-39': 27.3541122674942, '40-49': 19.93326246738434, '50-59': 14.61266577243805, '60-69': 4.602263495326042, '70+': 0.29180923011153936}","{'male': 4.126018658280373, 'female': 95.87397575378418}","{'white': 79.47880625724792, 'black': 0.07733293459750712, 'latino hispanic': 2.0220989361405373, 'asian': 6.867007166147232, 'indian': 0.32785055227577686, 'middle eastern': 11.226903647184372}",,
6,20-29,female,white,32.2490309931942,41.045379638671875
6,"{'0-2': 3.6310471074330053e-06, '3-9': 0.0016339878129656427, '10-19': 1.375272497534752, '20-29': 84.52962040901184, '30-39': 13.770526647567749, '40-49': 0.3188472706824541, '50-59': 0.0040232243918580934, '60-69': 7.541991635662271e-05, '70+': 1.582568565083875e-06}","{'male': 0.0053205949370749295, 'female': 99.99467730522156}","{'white': 99.81474876403809, 'black': 0.00028996482797083445, 'latino hispanic': 0.02932194620370865, 'asian': 0.0005116131433169357, 'indian': 0.0012027543561998755, 'middle eastern': 0.15392291825264692}",,
7,20-29,male,middle eastern,39.56008088970497,77.24166666666666
7,"{'0-2': 0.07302541634999216, '3-9': 5.290726572275162, '10-19': 32.098326086997986, '20-29': 42.53202676773071, '30-39': 14.740397036075592, '40-49': 4.0055785328149796, '50-59': 0.8131434209644794, '60-69': 0.3520506899803877, '70+': 0.09472856181673706}","{'male': 87.54736185073853, 'female': 12.452635169029236}","{'white': 17.32112467288971, 'black': 4.270624369382858, 'latino hispanic': 12.33142763376236, 'asian': 25.448065996170044, 'indian': 6.914988160133362, 'middle eastern': 33.713772892951965}",,
8,10-19,female,white,9.055385138137417,45.96774193548387
8,"{'0-2': 0.09447987540625036, '3-9': 11.879387497901917, '10-19': 34.774792194366455, '20-29': 30.332058668136597, '30-39': 12.46224269270897, '40-49': 6.223474815487862, '50-59': 1.4977986924350262, '60-69': 1.550178974866867, '70+': 1.185582671314478}","{'male': 45.60406804084778, 'female': 54.395925998687744}","{'white': 54.45861220359802, 'black': 5.277695506811142, 'latino hispanic': 29.814884066581726, 'asian': 3.675004094839096, 'indian': 0.6784994155168533, 'middle eastern': 6.095308810472488}",,
9,20-29,male,middle eastern,25.298221281347036,39.89333333333333
9,"{'0-2': 0.05139108397997916, '3-9': 0.35450635477900505, '10-19': 3.580007702112198, '20-29': 47.824645042419434, '30-39': 34.79171693325043, '40-49': 10.484065860509872, '50-59': 2.1998733282089233, '60-69': 0.4929598420858383, '70+': 0.2208368619903922}","{'male': 77.74391770362854, 'female': 22.256077826023102}","{'white': 13.104121387004852, 'black': 1.4669068157672882, 'latino hispanic': 6.102638319134712, 'asian': 3.3722367137670517, 'indian': 0.7670356426388025, 'middle eastern': 75.18706917762756}",,
10,20-29,female,white,36.40054944640259,55.30118332639591
10,"{'0-2': 0.0006236792160052573, '3-9': 0.3537482814863324, '10-19': 20.698368549346924, '20-29': 58.79591703414917, '30-39': 15.181685984134674, '40-49': 4.8392850905656815, '50-59': 0.1271629356779158, '60-69': 0.002938940087915398, '70+': 0.00027387411591917044}","{'male': 14.07289057970047, 'female': 85.92711091041565}","{'white': 99.31358695030212, 'black': 3.830708905638858e-06, 'latino hispanic': 0.009443391172681004, 'asian': 3.0929180638850085e-05, 'indian': 0.000798144446889637, 'middle eastern': 0.6761356256902218}",,
11,20-29,female,white,7.280109889280519,89.48511904761904
11,"{'0-2': 2.2424460155434645e-05, '3-9': 0.004344680928625166, '10-19': 2.266736887395382, '20-29': 73.77369403839111, '30-39': 23.671145737171173, '40-49': 0.2825330011546612, '50-59': 0.001503393013990717, '60-69': 1.593022318502335e-05, '70+': 3.255805181012761e-07}","{'male': 0.25369746144860983, 'female': 99.7463047504425}","{'white': 98.8324224948883, 'black': 0.0042142532038269565, 'latino hispanic': 0.7664822973310947, 'asian': 0.0009972086445486639, 'indian': 0.006688588473480195, 'middle eastern': 0.3892056178301573}",,
12,20-29,female,white,6.4031242374328485,38.86524822695036
12,"{'0-2': 4.555621160307055e-05, '3-9': 0.009206036338582635, '10-19': 1.183884497731924, '20-29': 62.02743053436279, '30-39': 34.18577015399933, '40-49': 2.5407811626791954, '50-59': 0.052116846200078726, '60-69': 0.00076152873589308, '70+': 8.11430140856828e-06}","{'male': 0.040805715252645314, 'female': 99.95919466018677}","{'white': 92.68239140510559, 'black': 0.004284841998014599, 'latino hispanic': 0.6316986866295338, 'asian': 0.0008235830136982258, 'indian': 0.004499778879107907, 'middle eastern': 6.67630061507225}",,
13,20-29,female,white,25.179356624028344,43.35162229899072
13,"{'0-2': 0.0010527336598897818, '3-9': 0.15527858631685376, '10-19': 3.965369611978531, '20-29': 57.46573805809021, '30-39': 31.561046838760376, '40-49': 6.5244972705841064, '50-59': 0.3145006950944662, '60-69': 0.011874289339175448, '70+': 0.0006359004146361258}","{'male': 0.06732522742822766, 'female': 99.93267059326172}","{'white': 99.36434626579285, 'black': 0.0006324706191662699, 'latino hispanic': 0.12555733555927873, 'asian': 0.00043384025047998875, 'indian': 0.002091911301249638, 'middle eastern': 0.5069394130259752}",,
14,20-29,female,white,2.0,61.605651894669236
14,"{'0-2': 0.00026163124857703224, '3-9': 0.1622052281163633, '10-19': 38.736504316329956, '20-29': 55.16825318336487, '30-39': 5.685355514287949, '40-49': 0.24273612070828676, '50-59': 0.004316720151109621, '60-69': 0.000355325960299524, '70+': 1.6172749894849403e-05}","{'male': 24.721060693264008, 'female': 75.27893781661987}","{'white': 59.58021283149719, 'black': 0.0032017513149185106, 'latino hispanic': 0.9725607000291348, 'asian': 0.1518338918685913, 'indian': 0.011679859017021954, 'middle eastern': 39.28051292896271}",,
15,20-29,female,asian,24.515301344262525,47.175
15,"{'0-2': 2.156914646889163e-06, '3-9': 0.003448843926889822, '10-19': 3.2279852777719498, '20-29': 95.8983302116394, '30-39': 0.867860671132803, '40-49': 0.0023733142370474525, '50-59': 4.482006232819913e-06, '60-69': 1.557711626354319e-07, '70+': 2.296073053908998e-09}","{'male': 0.00018929396219391492, 'female': 99.99980926513672}","{'white': 3.2283879816532135, 'black': 0.00029040318167972146, 'latino hispanic': 0.7025760598480701, 'asian': 95.90479731559753, 'indian': 0.023340998450294137, 'middle eastern': 0.1406094990670681}",,
16,20-29,female,middle eastern,31.016124838541643,77.76774969915763
16,"{'0-2': 3.984311103266691e-07, '3-9': 0.0006165521881484892, '10-19': 4.474899917840958, '20-29': 85.09812951087952, '30-39': 10.360422730445862, '40-49': 0.06586211384274065, '50-59': 6.827048082413967e-05, '60-69': 5.980759887336262e-07, '70+': 4.511462731171534e-09}","{'male': 0.02603067841846496, 'female': 99.97397065162659}","{'white': 45.689958333969116, 'black': 0.0001293236095989414, 'latino hispanic': 0.41547701694071293, 'asian': 0.0029112925403751433, 'indian': 0.003341396586620249, 'middle eastern': 53.88818383216858}",,
17,20-29,female,asian,46.01086828130937,59.71875
17,"{'0-2': 6.511451147162006e-05, '3-9': 0.009953021799447015, '10-19': 4.135057702660561, '20-29': 82.34021663665771, '30-39': 13.27972561120987, '40-49': 0.23183287121355534, '50-59': 0.0030240064006648026, '60-69': 0.00012617517768376274, '70+': 2.6680400111445124e-06}","{'male': 0.2735973335802555, 'female': 99.726402759552}","{'white': 2.882789634168148, 'black': 0.2085735322907567, 'latino hispanic': 7.4785016477108, 'asian': 85.51917672157288, 'indian': 1.126828696578741, 'middle eastern': 2.784128859639168}",,
18,20-29,female,white,86.68333173107735,31.214332675871137
18,"{'0-2': 1.773124047588226e-06, '3-9': 0.0023635155230294913, '10-19': 2.293767035007477, '20-29': 89.17799592018127, '30-39': 8.4703229367733, '40-49': 0.05534223164431751, '50-59': 0.00020284069250919856, '60-69': 2.2012470068943912e-06, '70+': 1.3068419679740373e-07}","{'male': 0.16824259655550122, 'female': 99.83175992965698}","{'white': 99.99971389770508, 'black': 1.5231771399726313e-06, 'latino hispanic': 0.00010428171890453086, 'asian': 9.647464160877917e-07, 'indian': 4.940908127082366e-06, 'middle eastern': 0.0001790276655810885}",,
19,20-29,female,white,17.029386365926403,58.01418439716311
19,"{'0-2': 0.0002771205117824138, '3-9': 0.05503329448401928, '10-19': 1.8584121018648148, '20-29': 49.218371510505676, '30-39': 42.95860826969147, '40-49': 5.688152089715004, '50-59': 0.21829984616488218, '60-69': 0.0027468207917991094, '70+': 0.000101513569461531}","{'male': 0.012363336281850934, 'female': 99.9876320362091}","{'white': 99.77582097053528, 'black': 0.00011580820000745007, 'latino hispanic': 0.030230305856093764, 'asian': 0.0002378057160967728, 'indian': 0.0003759754918064573, 'middle eastern': 0.19321816507726908}",,
20,20-29,male,white,64.32728814430156,34.236111111111114
20,"{'0-2': 0.035199220292270184, '3-9': 0.20465098787099123, '10-19': 2.417905069887638, '20-29': 43.088966608047485, '30-39': 33.896493911743164, '40-49': 15.59818834066391, '50-59': 2.5897379964590073, '60-69': 1.39104463160038, '70+': 0.7778142113238573}","{'male': 55.90932369232178, 'female': 44.090670347213745}","{'white': 53.451430797576904, 'black': 0.43218336068093777, 'latino hispanic': 9.437132626771927, 'asian': 1.435733400285244, 'indian': 0.32174449879676104, 'middle eastern': 34.92177724838257}",,
21,40-49,female,latino hispanic,2.0,86.31483843537416
21,"{'0-2': 0.0010892696991504636, '3-9': 0.0066519336542114615, '10-19': 0.13323647435754538, '20-29': 1.90807543694973, '30-39': 11.679637432098389, '40-49': 45.29962241649628, '50-59': 36.02908551692963, '60-69': 4.861094430088997, '70+': 0.08150399662554264}","{'male': 1.5166622586548328, 'female': 98.48334193229675}","{'white': 6.368570774793625, 'black': 15.817952156066895, 'latino hispanic': 64.93380665779114, 'asian': 2.0282158628106117, 'indian': 2.603565528988838, 'middle eastern': 8.24788361787796}",,
22,20-29,female,black,70.178344238091,46.045350530476384
22,"{'0-2': 0.007749482756480575, '3-9': 7.001446932554245, '10-19': 30.619153380393982, '20-29': 59.64233875274658, '30-39': 2.682151645421982, '40-49': 0.04607339214999229, '50-59': 0.0010509901585464831, '60-69': 4.462513629732712e-05, '70+': 2.252979314221193e-06}","{'male': 2.3859430104494095, 'female': 97.61406183242798}","{'white': 0.5280720070004463, 'black': 67.52985119819641, 'latino hispanic': 12.373387068510056, 'asian': 0.45418315567076206, 'indian': 18.706883490085602, 'middle eastern': 0.407627085223794}",,
23,20-29,female,asian,39.05124837953328,47.5
23,"{'0-2': 0.0004550763151200954, '3-9': 0.053293327800929546, '10-19': 2.6517514139413834, '20-29': 79.38595414161682, '30-39': 17.09837317466736, '40-49': 0.7822056300938129, '50-59': 0.02710950211621821, '60-69': 0.0008396986231673509, '70+': 1.5333169756104326e-05}","{'male': 0.022262829588726163, 'female': 99.97773766517639}","{'white': 16.258643567562103, 'black': 0.37773598451167345, 'latino hispanic': 9.294390678405762, 'asian': 72.071772813797, 'indian': 0.38266421761363745, 'middle eastern': 1.6148006543517113}",,
24,20-29,female,white,17.0,38.582877959927146
24,"{'0-2': 0.17150392523035407, '3-9': 0.8881163783371449, '10-19': 4.6731725335121155, '20-29': 50.848180055618286, '30-39': 30.83469271659851, '40-49': 10.338635742664337, '50-59': 1.4988630078732967, '60-69': 0.5979858338832855, '70+': 0.1488491310738027}","{'male': 47.38408327102661, 'female': 52.61591076850891}","{'white': 83.44413042068481, 'black': 0.3609758336097002, 'latino hispanic': 4.470573738217354, 'asian': 8.127863705158234, 'indian': 0.13548459392040968, 'middle eastern': 3.460974246263504}",,
25,20-29,male,white,3.1622776601683795,83.48730240995077
25,"{'0-2': 0.0014178608580550645, '3-9': 0.3221603808924556, '10-19': 9.894580394029617, '20-29': 66.89444184303284, '30-39': 21.11411541700363, '40-49': 1.7476357519626617, '50-59': 0.02464306598994881, '60-69': 0.0009102243893721607, '70+': 9.165185019810451e-05}","{'male': 60.064697265625, 'female': 39.935302734375}","{'white': 94.60866451263428, 'black': 0.0019362936654943042, 'latino hispanic': 0.5838656332343817, 'asian': 0.0018234688468510285, 'indian': 0.10338585125282407, 'middle eastern': 4.700322449207306}",,
26,20-29,female,white,1.4142135623730951,95.98130841121495
26,"{'0-2': 7.145936820052157e-05, '3-9': 0.015173354768194258, '10-19': 2.89209708571434, '20-29': 70.06530165672302, '30-39': 25.663557648658752, '40-49': 1.3500792905688286, '50-59': 0.013418178423307836, '60-69': 0.00028336623927316396, '70+': 1.8685645386540273e-05}","{'male': 0.12208994012326002, 'female': 99.87791180610657}","{'white': 99.92220401763916, 'black': 2.389361668519996e-05, 'latino hispanic': 0.00644740357529372, 'asian': 0.000726799316908, 'indian': 6.95576034104306e-05, 'middle eastern': 0.07052521104924381}",,
27,20-29,female,middle eastern,20.8806130178211,50.66004672897196
27,"{'0-2': 0.00037854092624911573, '3-9': 0.030946143670007586, '10-19': 5.247431993484497, '20-29': 70.55032849311829, '30-39': 22.485114634037018, '40-49': 1.629716157913208, '50-59': 0.052710651652887464, '60-69': 0.0032012088922783732, '70+': 0.00017623690382606583}","{'male': 1.8251851201057434, 'female': 98.17481637001038}","{'white': 10.914532840251923, 'black': 0.08595106774009764, 'latino hispanic': 1.458436530083418, 'asian': 0.05125641473568976, 'indian': 0.18967713695019484, 'middle eastern': 87.30014562606812}",,
28,40-49,female,white,18.35755975068582,56.49863640362452
28,"{'0-2': 0.0005182683707971592, '3-9': 0.021951973030809313, '10-19': 0.6081128027290106, '20-29': 11.194028705358505, '30-39': 25.768274068832397, '40-49': 48.50144982337952, '50-59': 13.273060321807861, '60-69': 0.5863961298018694, '70+': 0.046210718574002385}","{'male': 0.34844567999243736, 'female': 99.65155720710754}","{'white': 99.99284744262695, 'black': 1.2142848504481663e-06, 'latino hispanic': 0.0010908546755672432, 'asian': 0.00014721326806466095, 'indian': 4.723378594917449e-05, 'middle eastern': 0.005865814091521315}",,
29,40-49,female,white,8.06225774829855,49.3235294117647
29,"{'0-2': 0.0003872346042044228, '3-9': 0.0029207671104813926, '10-19': 0.14307525707408786, '20-29': 11.618046462535858, '30-39': 34.704747796058655, '40-49': 37.80171573162079, '50-59': 14.320491254329681, '60-69': 1.3714379630982876, '70+': 0.03717282088473439}","{'male': 0.054768979316577315, 'female': 99.9452292919159}","{'white': 89.82643485069275, 'black': 0.005434427293948829, 'latino hispanic': 0.7165849674493074, 'asian': 0.15007257461547852, 'indian': 0.019322754815220833, 'middle eastern': 9.282150864601135}",,
30,70+,female,white,6.0827625302982185,90.02976190476191
30,"{'0-2': 0.0004888897819910198, '3-9': 0.002166904778277967, '10-19': 0.0006758441486454103, '20-29': 0.0001822549506869109, '30-39': 0.0014035603271622676, '40-49': 0.016257470997516066, '50-59': 0.6344997324049473, '60-69': 24.633513391017914, '70+': 74.71081614494324}","{'male': 0.6789095234125853, 'female': 99.32109117507935}","{'white': 96.07664346694946, 'black': 0.017211938393302262, 'latino hispanic': 2.410830184817314, 'asian': 0.2306555164977908, 'indian': 0.009373108332511038, 'middle eastern': 1.2552849017083645}",,
31,20-29,female,latino hispanic,2.23606797749979,89.6320093457944
31,"{'0-2': 3.9154247133410536e-05, '3-9': 0.03305521386209875, '10-19': 6.938191503286362, '20-29': 84.90875959396362, '30-39': 8.004256337881088, '40-49': 0.1145313959568739, '50-59': 0.0011384819117665756, '60-69': 3.1029523483994126e-05, '70+': 6.690759946081926e-07}","{'male': 0.06398170371539891, 'female': 99.9360203742981}","{'white': 8.068554848432541, 'black': 3.809157758951187, 'latino hispanic': 52.354615926742554, 'asian': 0.9651309810578823, 'indian': 23.23291450738907, 'middle eastern': 11.569622904062271}",,
32,20-29,male,middle eastern,2.0,76.98962962962963
32,"{'0-2': 0.3752210410311818, '3-9': 7.476525008678436, '10-19': 13.335216045379639, '20-29': 38.863006234169006, '30-39': 26.5468031167984, '40-49': 10.461557656526566, '50-59': 2.0598335191607475, '60-69': 0.5044142249971628, '70+': 0.3774148877710104}","{'male': 75.98227858543396, 'female': 24.01772141456604}","{'white': 8.464626967906952, 'black': 14.332598447799683, 'latino hispanic': 11.068972945213318, 'asian': 14.263981580734253, 'indian': 3.436630964279175, 'middle eastern': 48.43319058418274}",,
33,20-29,female,asian,4.47213595499958,58.20422535211267
33,"{'0-2': 0.0066152948420494795, '3-9': 0.4317801911383867, '10-19': 5.7782478630542755, '20-29': 80.98978996276855, '30-39': 12.06357553601265, '40-49': 0.687787588685751, '50-59': 0.03833708760794252, '60-69': 0.003657262641354464, '70+': 0.00020324014258221723}","{'male': 0.5626810248941183, 'female': 99.43731427192688}","{'white': 25.874704122543335, 'black': 0.01618898386368528, 'latino hispanic': 4.507843032479286, 'asian': 58.882564306259155, 'indian': 0.42619379237294197, 'middle eastern': 10.292503237724304}",,
34,10-19,female,white,14.317821063276352,42.446229593158854
34,"{'0-2': 0.007292422378668562, '3-9': 19.176535308361053, '10-19': 63.52790594100952, '20-29': 16.246047616004944, '30-39': 0.9865856729447842, '40-49': 0.05403418908827007, '50-59': 0.0014837570233794395, '60-69': 0.0001026929339786875, '70+': 5.489194521146601e-06}","{'male': 27.722904086112976, 'female': 72.27709889411926}","{'white': 50.6145179271698, 'black': 0.1331169973127544, 'latino hispanic': 12.152369320392609, 'asian': 0.03891197848133743, 'indian': 0.765385664999485, 'middle eastern': 36.29569709300995}",,
35,20-29,female,middle eastern,6.0827625302982185,85.02083333333333
35,"{'0-2': 0.008806698315311223, '3-9': 1.295473612844944, '10-19': 12.871593236923218, '20-29': 70.87482213973999, '30-39': 13.892817497253418, '40-49': 1.0002338327467442, '50-59': 0.05034839268773794, '60-69': 0.005494901051861234, '70+': 0.0004078034635313088}","{'male': 6.85853511095047, 'female': 93.14146041870117}","{'white': 24.270424246788025, 'black': 0.09203830850310624, 'latino hispanic': 5.685730651021004, 'asian': 4.3372515588998795, 'indian': 2.394014783203602, 'middle eastern': 63.22053670883179}",,
36,30-39,female,white,2.0,69.46765432098766
36,"{'0-2': 0.05944707081653178, '3-9': 0.1273522968403995, '10-19': 0.9629714302718639, '20-29': 31.644663214683533, '30-39': 38.182199001312256, '40-49': 22.831493616104126, '50-59': 4.378184676170349, '60-69': 1.39952152967453, '70+': 0.41417148895561695}","{'male': 38.433054089546204, 'female': 61.56694293022156}","{'white': 81.16135597229004, 'black': 0.308604771271348, 'latino hispanic': 4.289123043417931, 'asian': 0.9528231807053089, 'indian': 0.30560330487787724, 'middle eastern': 12.982478737831116}",,
37,20-29,male,asian,29.5296461204668,45.29890625
37,"{'0-2': 5.69951197348928e-06, '3-9': 0.002450116880936548, '10-19': 12.119067460298538, '20-29': 83.78413915634155, '30-39': 4.068460687994957, '40-49': 0.02571402583271265, '50-59': 0.0001525232278254407, '60-69': 8.625891467772817e-06, '70+': 9.91040360887041e-08}","{'male': 99.9910056591034, 'female': 0.008996792166726664}","{'white': 0.2520299982279539, 'black': 0.0017941641999641433, 'latino hispanic': 2.6384977623820305, 'asian': 97.05555438995361, 'indian': 0.017349340487271547, 'middle eastern': 0.03477361460682005}",,
38,10-19,female,latino hispanic,7.280109889280519,93.02083333333333
38,"{'0-2': 0.041928779683075845, '3-9': 17.94242262840271, '10-19': 38.796836137771606, '20-29': 34.858572483062744, '30-39': 7.639717310667038, '40-49': 0.6562681403011084, '50-59': 0.05203669425100088, '60-69': 0.011084858851972967, '70+': 0.0011339307093294337}","{'male': 4.74790632724762, 'female': 95.25209069252014}","{'white': 24.8960018157959, 'black': 0.2177865942940116, 'latino hispanic': 37.54534721374512, 'asian': 19.39651221036911, 'indian': 3.8015220314264297, 'middle eastern': 14.142830669879913}",,
39,20-29,female,asian,4.47213595499958,43.85163733570951
39,"{'0-2': 0.001597749360371381, '3-9': 0.4791945219039917, '10-19': 11.969918012619019, '20-29': 85.87312698364258, '30-39': 1.660381443798542, '40-49': 0.015621815691702068, '50-59': 0.00014749725778528955, '60-69': 1.0507289260885955e-05, '70+': 4.959404886761831e-07}","{'male': 0.8770967833697796, 'female': 99.1228997707367}","{'white': 9.933731704950333, 'black': 0.03231502778362483, 'latino hispanic': 3.194335848093033, 'asian': 85.76297760009766, 'indian': 0.09967675432562828, 'middle eastern': 0.976963434368372}",,
40,20-29,female,middle eastern,4.47213595499958,74.88
40,"{'0-2': 0.0007168138381530298, '3-9': 0.12332659680396318, '10-19': 18.392932415008545, '20-29': 72.17766642570496, '30-39': 8.899999409914017, '40-49': 0.3956964239478111, '50-59': 0.008885745046427473, '60-69': 0.0007424989235005341, '70+': 2.5806795633798174e-05}","{'male': 0.9268380701541901, 'female': 99.07315969467163}","{'white': 15.299689769744873, 'black': 0.009570503607392311, 'latino hispanic': 4.949258640408516, 'asian': 7.660004496574402, 'indian': 0.521823950111866, 'middle eastern': 71.55964970588684}",,
41,20-29,female,white,103.07764064044152,31.11111111111111
41,"{'0-2': 7.122196734599129e-05, '3-9': 0.01633852516533807, '10-19': 4.754282906651497, '20-29': 83.56529474258423, '30-39': 11.537031084299088, '40-49': 0.1258794218301773, '50-59': 0.0010669976290955674, '60-69': 3.9887831349005864e-05, '70+': 1.071649968764632e-06}","{'male': 0.7358983159065247, 'female': 99.2641031742096}","{'white': 53.13546657562256, 'black': 0.0066811015130952, 'latino hispanic': 2.888939529657364, 'asian': 0.12593151768669486, 'indian': 0.06427972111850977, 'middle eastern': 43.77870261669159}",,
42,20-29,female,latino hispanic,54.0,41.8359375
42,"{'0-2': 8.846016612551466e-05, '3-9': 0.013375030539464206, '10-19': 3.843574970960617, '20-29': 89.39808011054993, '30-39': 6.663382053375244, '40-49': 0.08055067737586796, '50-59': 0.0009275028787669726, '60-69': 2.822337421548582e-05, '70+': 5.835996130798549e-07}","{'male': 0.052676035556942225, 'female': 99.94732737541199}","{'white': 26.142194867134094, 'black': 2.923359163105488, 'latino hispanic': 49.31802749633789, 'asian': 18.550020456314087, 'indian': 2.263193577528, 'middle eastern': 0.8032026700675488}",,
43,20-29,female,white,2.23606797749979,97.34666666666666
43,"{'0-2': 7.241450106221237e-06, '3-9': 0.020974240032956004, '10-19': 11.435596644878387, '20-29': 78.1571626663208, '30-39': 10.031547397375107, '40-49': 0.3520548576489091, '50-59': 0.002617107929836493, '60-69': 4.338692178862402e-05, '70+': 7.942485780176867e-07}","{'male': 0.04945633700117469, 'female': 99.95054006576538}","{'white': 95.51214575767517, 'black': 0.006391278293449432, 'latino hispanic': 3.0244113877415657, 'asian': 0.01839424658101052, 'indian': 0.00836323160910979, 'middle eastern': 1.4302870258688927}",,
44,20-29,female,black,61.00819617067858,69.40975609756097
44,"{'0-2': 5.963771059214196e-05, '3-9': 0.00549566866538953, '10-19': 1.0088049806654453, '20-29': 54.07842993736267, '30-39': 38.40974569320679, '40-49': 5.8381155133247375, '50-59': 0.6489014718681574, '60-69': 0.010320921865059063, '70+': 0.00011585939319047611}","{'male': 0.0394790549762547, 'female': 99.96052384376526}","{'white': 0.30209049582481384, 'black': 57.59442448616028, 'latino hispanic': 12.969045341014862, 'asian': 0.026445294497534633, 'indian': 26.485544443130493, 'middle eastern': 2.6224544271826744}",,
45,20-29,female,white,1.0,40.5
45,"{'0-2': 0.006826233584433794, '3-9': 0.37236122880131006, '10-19': 9.269609302282333, '20-29': 58.59646797180176, '30-39': 26.280421018600464, '40-49': 4.816832020878792, '50-59': 0.5544897168874741, '60-69': 0.09373035281896591, '70+': 0.009269424481317401}","{'male': 22.26414382457733, 'female': 77.73585319519043}","{'white': 95.35526633262634, 'black': 0.03560657205525786, 'latino hispanic': 0.5177767015993595, 'asian': 0.28362078592181206, 'indian': 0.11431521270424128, 'middle eastern': 3.693418577313423}",,
46,20-29,female,asian,4.47213595499958,95.16162669447341
46,"{'0-2': 0.0017841579392552376, '3-9': 0.17781456699594855, '10-19': 6.612815707921982, '20-29': 63.81756067276001, '30-39': 20.316393673419952, '40-49': 7.649741321802139, '50-59': 0.7708421908318996, '60-69': 0.4477286711335182, '70+': 0.20532202906906605}","{'male': 1.568324863910675, 'female': 98.43167066574097}","{'white': 18.275755643844604, 'black': 0.990515947341919, 'latino hispanic': 14.955165982246399, 'asian': 59.672486782073975, 'indian': 0.6128631066530943, 'middle eastern': 5.4932184517383575}",,
47,20-29,female,white,3.1622776601683795,81.54867256637168
47,"{'0-2': 0.0009799325198400766, '3-9': 0.09155459119938314, '10-19': 3.213644027709961, '20-29': 57.18157887458801, '30-39': 28.01659405231476, '40-49': 9.704921394586563, '50-59': 1.5928767621517181, '60-69': 0.171680748462677, '70+': 0.02617793797980994}","{'male': 1.2269815430045128, 'female': 98.77302050590515}","{'white': 98.41757416725159, 'black': 0.0013258024409879, 'latino hispanic': 0.03753724449779838, 'asian': 0.002280266198795289, 'indian': 0.002174670407839585, 'middle eastern': 1.5391159802675247}",,
48,3-9,male,middle eastern,1.4142135623730951,57.61333333333334
