Image_No,age,gender,race,emotion,center_dist,space
5,28,"{'male': 79.86670136451721, 'female': 20.133300125598907}","{'asian': 27.176176141272553, 'indian': 4.2558974329172035, 'black': 1.486240881606393, 'white': 34.94832426001574, 'middle eastern': 13.10173351178965, 'latino hispanic': 19.031628610588825}","{'angry': 2.03204633658572, 'disgust': 0.0007440561625799735, 'fear': 0.5227084579815319, 'happy': 3.5528163846950074, 'sad': 2.4289448643988534, 'surprise': 0.10536744865865127, 'neutral': 91.35736926110157}",,
6,31,female,white,happy,32.2490309931942,41.045379638671875
6,31,"{'male': 4.548167851226026e-05, 'female': 99.99995231628418}","{'asian': 9.251005517185718e-09, 'indian': 5.38793940019211e-09, 'black': 2.8420142419451587e-12, 'white': 99.99778270721436, 'middle eastern': 0.0006119877525634365, 'latino hispanic': 0.0016078845874289982}","{'angry': 1.9734073685678826e-05, 'disgust': 1.8786634826794853e-09, 'fear': 4.589749369910182e-05, 'happy': 99.34511776835429, 'sad': 4.510403057878443e-05, 'surprise': 0.0005798327838419221, 'neutral': 0.6541909108573741}",,
7,36,male,white,fear,39.56008088970497,77.24166666666666
7,36,"{'male': 89.63907361030579, 'female': 10.360926389694214}","{'asian': 18.964670598506927, 'indian': 0.7599625736474991, 'black': 3.2553985714912415, 'white': 61.727482080459595, 'middle eastern': 5.457803979516029, 'latino hispanic': 9.834684431552887}","{'angry': 0.6822002585977316, 'disgust': 0.0006325925369310426, 'fear': 74.07470941543579, 'happy': 11.79276555776596, 'sad': 3.1357847154140472, 'surprise': 0.6884034257382154, 'neutral': 9.625507146120071}",,
8,32,male,asian,angry,9.055385138137417,45.96774193548387
8,32,"{'male': 89.16999101638794, 'female': 10.83000898361206}","{'asian': 33.80383253097534, 'indian': 9.900225698947906, 'black': 22.752568125724792, 'white': 6.431543081998825, 'middle eastern': 2.5346817448735237, 'latino hispanic': 24.577152729034424}","{'angry': 78.59960070846086, 'disgust': 2.8449172492620933e-08, 'fear': 0.0015357553826536466, 'happy': 21.37425818289865, 'sad': 0.023877051685127715, 'surprise': 1.9024990717704706e-06, 'neutral': 0.0007281099876467271}",,
9,33,male,white,happy,25.298221281347036,39.89333333333333
9,33,"{'male': 94.2712664604187, 'female': 5.728732794523239}","{'asian': 0.16875719726128563, 'indian': 0.2639999304860789, 'black': 0.1137227935514029, 'white': 88.047914984698, 'middle eastern': 5.8925062204901115, 'latino hispanic': 5.513101027196707}","{'angry': 0.0005199705665989232, 'disgust': 2.2551183193088365e-15, 'fear': 0.07236212108393736, 'happy': 99.91436600174701, 'sad': 0.012554952284336972, 'surprise': 1.2350105328967556e-22, 'neutral': 0.00019880063794389444}",,
10,40,male,white,neutral,36.40054944640259,55.30118332639591
10,40,"{'male': 99.47351813316345, 'female': 0.5264738574624062}","{'asian': 3.190217729819878, 'indian': 5.0746976628719365, 'black': 0.803993503987402, 'white': 47.25861533037516, 'middle eastern': 23.879285089927023, 'latino hispanic': 19.793191241812185}","{'angry': 17.53256767988205, 'disgust': 0.0047300058213295415, 'fear': 0.15661739744246006, 'happy': 25.16292929649353, 'sad': 0.453050434589386, 'surprise': 0.13627406442537904, 'neutral': 56.553834676742554}",,
11,31,female,white,surprise,7.280109889280519,89.48511904761904
11,31,"{'male': 0.03840624412987381, 'female': 99.96159076690674}","{'asian': 1.296129951413802e-11, 'indian': 1.4401719834050697e-10, 'black': 2.0322852239049567e-14, 'white': 99.99939203262329, 'middle eastern': 0.00025457754873059457, 'latino hispanic': 0.00035303896765981335}","{'angry': 33.58107409364427, 'disgust': 0.0014590170354660044, 'fear': 21.24624527968438, 'happy': 0.022884631380081556, 'sad': 6.770499454170433, 'surprise': 37.517627329684935, 'neutral': 0.8602149365970455}",,
12,29,female,white,happy,6.4031242374328485,38.86524822695036
12,29,"{'male': 0.0019857554434565827, 'female': 99.9980092048645}","{'asian': 1.1198773048818111, 'indian': 1.448361948132515, 'black': 0.4648442380130291, 'white': 54.79006767272949, 'middle eastern': 13.288629055023193, 'latino hispanic': 28.888216614723206}","{'angry': 6.313278333680518e-13, 'disgust': 4.2905579810562694e-21, 'fear': 7.695332706985741e-15, 'happy': 99.72495436668396, 'sad': 8.409015671284603e-10, 'surprise': 5.387167378856361e-08, 'neutral': 0.27504272293299437}",,
13,30,female,white,happy,25.179356624028344,43.35162229899072
13,30,"{'male': 0.4136395175009966, 'female': 99.58635568618774}","{'asian': 2.1552792836117834e-06, 'indian': 6.171045820241861e-07, 'black': 3.183809308892572e-09, 'white': 99.72829221059634, 'middle eastern': 0.02208516657208154, 'latino hispanic': 0.24962191560846064}","{'angry': 1.4670588962401032e-11, 'disgust': 3.9672524898379383e-22, 'fear': 2.5653920113879504e-14, 'happy': 99.99426603317261, 'sad': 2.6418651988269204e-09, 'surprise': 5.441326947667417e-13, 'neutral': 0.005734339356422424}",,
14,31,male,white,sad,2.0,61.605651894669236
14,31,"{'male': 73.08456301689148, 'female': 26.915442943572998}","{'asian': 0.031339554698206484, 'indian': 0.027785226120613515, 'black': 0.002623375621624291, 'white': 94.59328055381775, 'middle eastern': 2.070709504187107, 'latino hispanic': 3.2742608338594437}","{'angry': 2.184765972197056, 'disgust': 0.035939188092015684, 'fear': 17.849402129650116, 'happy': 0.017474734340794384, 'sad': 51.43926739692688, 'surprise': 0.0028649870728258975, 'neutral': 28.47028076648712}",,
15,30,female,asian,happy,24.515301344262525,47.175
15,30,"{'male': 0.0023679955120314844, 'female': 99.99762773513794}","{'asian': 97.66354588704755, 'indian': 0.07021424571292154, 'black': 0.0049866053326656275, 'white': 0.4323530892457856, 'middle eastern': 0.03736346398245228, 'latino hispanic': 1.7915272812214755}","{'angry': 1.1383251464917764e-06, 'disgust': 1.7429105503442783e-14, 'fear': 0.0005586285047777689, 'happy': 99.99882578842794, 'sad': 5.745328999717804e-07, 'surprise': 2.1436659948106304e-06, 'neutral': 0.0006121365369080923}",,
16,33,female,middle eastern,happy,31.016124838541643,77.76774969915763
16,33,"{'male': 6.729763746261597, 'female': 93.27024221420288}","{'asian': 1.8697867169976234, 'indian': 3.8676373660564423, 'black': 0.4006396047770977, 'white': 33.12904238700867, 'middle eastern': 36.54925525188446, 'latino hispanic': 24.183648824691772}","{'angry': 8.740869660597135e-08, 'disgust': 9.328141470051673e-14, 'fear': 0.0010351995732370044, 'happy': 95.91372584782397, 'sad': 0.00035187651798021714, 'surprise': 3.0504650225477924e-05, 'neutral': 4.084857424191083}",,
17,30,female,asian,neutral,46.01086828130937,59.71875
17,30,"{'male': 0.263789645396173, 'female': 99.73620772361755}","{'asian': 61.787991310597505, 'indian': 2.7709953908925784, 'black': 0.8109578827371737, 'white': 11.076946726209316, 'middle eastern': 1.7362691254891007, 'latino hispanic': 21.81683518685875}","{'angry': 7.261919563461561e-05, 'disgust': 2.036165730652257e-12, 'fear': 0.061439420096576214, 'happy': 28.11467945575714, 'sad': 0.0011720825568772852, 'surprise': 0.09442820446565747, 'neutral': 71.72821164131165}",,
18,25,female,white,happy,86.68333173107735,31.214332675871137
18,25,"{'male': 0.007196017395472154, 'female': 99.99279975891113}","{'asian': 1.07207504635372e-19, 'indian': 4.164856403688412e-20, 'black': 3.5675471288879795e-26, 'white': 100.0, 'middle eastern': 5.362527262520178e-10, 'latino hispanic': 6.045257176789942e-10}","{'angry': 4.328152503876122e-05, 'disgust': 2.7426190133568166e-11, 'fear': 2.024519238231879e-07, 'happy': 99.99973773953172, 'sad': 1.1935293066691982e-07, 'surprise': 4.978804074123896e-09, 'neutral': 0.00022061865721928248}",,
19,34,female,white,happy,17.029386365926403,58.01418439716311
19,34,"{'male': 0.006744544953107834, 'female': 99.99325275421143}","{'asian': 0.8664854802191257, 'indian': 0.237545114941895, 'black': 0.02128936175722629, 'white': 85.71219444274902, 'middle eastern': 6.562112271785736, 'latino hispanic': 6.600376218557358}","{'angry': 1.7240422414341317e-10, 'disgust': 2.143984616195251e-18, 'fear': 1.9287556954845138e-14, 'happy': 100.0, 'sad': 1.7204385702532243e-10, 'surprise': 3.0052091457705155e-10, 'neutral': 4.1296143393765306e-06}",,
20,29,male,white,happy,64.32728814430156,34.236111111111114
20,29,"{'male': 79.300856590271, 'female': 20.699138939380646}","{'asian': 28.100138902664185, 'indian': 1.9720589742064476, 'black': 1.2147793546319008, 'white': 49.789661169052124, 'middle eastern': 10.675022006034851, 'latino hispanic': 8.24834257364273}","{'angry': 1.3986438512802124, 'disgust': 2.173267339792208e-16, 'fear': 0.01716246479190886, 'happy': 98.49430322647095, 'sad': 0.0011451941645646002, 'surprise': 0.08687321678735316, 'neutral': 0.0018692187950364314}",,
21,40,male,asian,happy,2.0,86.31483843537416
21,40,"{'male': 99.2842435836792, 'female': 0.7157609332352877}","{'asian': 40.80478737411349, 'indian': 10.432774327132025, 'black': 3.686043314462103, 'white': 10.249647974925992, 'middle eastern': 4.563095964562412, 'latino hispanic': 30.263659985501764}","{'angry': 0.1627326593734324, 'disgust': 0.0009204914022120647, 'fear': 0.01121793538914062, 'happy': 95.76824903488159, 'sad': 1.1758537963032722, 'surprise': 0.0017165206372737885, 'neutral': 2.879309467971325}",,
22,27,female,latino hispanic,happy,70.178344238091,46.045350530476384
22,27,"{'male': 0.1551283523440361, 'female': 99.84487295150757}","{'asian': 17.20271408557892, 'indian': 7.913670688867569, 'black': 9.135957062244415, 'white': 17.771342396736145, 'middle eastern': 9.91823822259903, 'latino hispanic': 38.058075308799744}","{'angry': 1.4499749718642671e-12, 'disgust': 7.892209933097723e-24, 'fear': 1.0248282431767372e-16, 'happy': 99.59968922136362, 'sad': 2.848679578476366e-10, 'surprise': 8.072140415393546e-06, 'neutral': 0.4003031883569472}",,
23,36,male,asian,happy,39.05124837953328,47.5
23,36,"{'male': 97.2477912902832, 'female': 2.7522141113877296}","{'asian': 53.63592229103579, 'indian': 8.970457105067796, 'black': 2.485012411177898, 'white': 5.262018308759827, 'middle eastern': 1.8820076439981248, 'latino hispanic': 27.764584288870353}","{'angry': 0.014560442650690675, 'disgust': 6.941143624317192e-05, 'fear': 0.0005328686256689252, 'happy': 99.32770133018494, 'sad': 0.004436891322256997, 'surprise': 3.4340578736191674e-05, 'neutral': 0.6526623852550983}",,
24,33,male,white,neutral,17.0,38.582877959927146
24,33,"{'male': 92.31541752815247, 'female': 7.684578746557236}","{'asian': 0.06078955045068865, 'indian': 0.4614107395155119, 'black': 0.03825889599708718, 'white': 76.74182376168058, 'middle eastern': 16.41644435124926, 'latino hispanic': 6.28127754107446}","{'angry': 1.3948115984654312e-20, 'disgust': 0.0, 'fear': 12.556126713752747, 'happy': 4.4869348177384224e-29, 'sad': 13.220341503620148, 'surprise': 0.0, 'neutral': 74.22353625297546}",,
25,37,male,white,sad,3.1622776601683795,83.48730240995077
25,37,"{'male': 78.75649333000183, 'female': 21.24350517988205}","{'asian': 0.006128530367277563, 'indian': 0.004459404954104684, 'black': 0.00021627490696118912, 'white': 98.71155023574829, 'middle eastern': 0.6677259225398302, 'latino hispanic': 0.6099215243011713}","{'angry': 5.871482193470001, 'disgust': 0.001606595833436586, 'fear': 6.280343234539032, 'happy': 2.0660823211073875, 'sad': 51.77319645881653, 'surprise': 0.17710955580696464, 'neutral': 33.8301807641983}",,
26,35,female,white,happy,1.4142135623730951,95.98130841121495
26,35,"{'male': 7.798568617545243e-05, 'female': 99.99991655349731}","{'asian': 0.00023977260623044, 'indian': 0.00020604822838581332, 'black': 2.747145472245528e-06, 'white': 99.38086874713078, 'middle eastern': 0.19593210883502854, 'latino hispanic': 0.42275166687349475}","{'angry': 0.0008523811523234123, 'disgust': 0.00034467928328212744, 'fear': 0.10004467302400791, 'happy': 98.81955399280143, 'sad': 0.04325282127935335, 'surprise': 0.004658085699207178, 'neutral': 1.031289778645065}",,
27,32,male,white,happy,20.8806130178211,50.66004672897196
27,32,"{'male': 85.6164813041687, 'female': 14.38351422548294}","{'asian': 6.215300410985947, 'indian': 6.682223826646805, 'black': 1.2387151829898357, 'white': 39.904969930648804, 'middle eastern': 26.137715578079224, 'latino hispanic': 19.821077585220337}","{'angry': 0.011330396228004247, 'disgust': 0.00018741511667030863, 'fear': 0.008733377762837335, 'happy': 98.55009913444519, 'sad': 0.5986036267131567, 'surprise': 0.009529646195005625, 'neutral': 0.8215178735554218}",,
28,37,female,white,happy,18.35755975068582,56.49863640362452
28,37,"{'male': 14.071446657180786, 'female': 85.92854738235474}","{'asian': 0.8948106852060965, 'indian': 0.027200255301609952, 'black': 0.006655412686240311, 'white': 95.44592472588567, 'middle eastern': 1.0533230075730686, 'latino hispanic': 2.572087538068744}","{'angry': 0.025803470469224994, 'disgust': 2.5725996041994445e-08, 'fear': 0.003921169887730157, 'happy': 99.72347620445774, 'sad': 0.0019198959747476646, 'surprise': 0.004453007037532608, 'neutral': 0.24042191843129176}",,
29,30,male,asian,happy,8.06225774829855,49.3235294117647
29,30,"{'male': 99.34804439544678, 'female': 0.6519586779177189}","{'asian': 62.89604306221008, 'indian': 3.8586191833019257, 'black': 2.2697683423757553, 'white': 10.164890438318253, 'middle eastern': 2.967655658721924, 'latino hispanic': 17.84302145242691}","{'angry': 8.79226802474875e-08, 'disgust': 2.6410089189903875e-13, 'fear': 0.0003126834826616687, 'happy': 99.84068274497986, 'sad': 7.974603022375959e-05, 'surprise': 0.15563913621008396, 'neutral': 0.0032878211641218513}",,
30,50,female,white,happy,6.0827625302982185,90.02976190476191
30,50,"{'male': 15.76082855463028, 'female': 84.23917889595032}","{'asian': 11.2391331804832, 'indian': 1.2670846076804867, 'black': 0.5108841085870136, 'white': 59.41372997597099, 'middle eastern': 9.682583399703097, 'latino hispanic': 17.886578394582465}","{'angry': 0.0014938714211005912, 'disgust': 0.00016413000435606953, 'fear': 0.003350649257834584, 'happy': 95.49009773076163, 'sad': 0.006422491079233055, 'surprise': 0.0037607531762339206, 'neutral': 4.494710534495743}",,
31,29,female,latino hispanic,happy,2.23606797749979,89.6320093457944
31,29,"{'male': 0.00342599960276857, 'female': 99.99657869338989}","{'asian': 25.842058658599854, 'indian': 10.504931956529617, 'black': 3.046179376542568, 'white': 12.744995951652527, 'middle eastern': 8.34444835782051, 'latino hispanic': 39.51738774776459}","{'angry': 0.11589059831295004, 'disgust': 3.664881310379916e-05, 'fear': 0.003034560539957019, 'happy': 99.5417535031887, 'sad': 0.24463109733200653, 'surprise': 0.0022725945645440857, 'neutral': 0.09238785101363665}",,
32,37,male,asian,fear,2.0,76.98962962962963
32,37,"{'male': 93.83710026741028, 'female': 6.162902340292931}","{'asian': 55.88706135749817, 'indian': 5.5235981941223145, 'black': 24.532000720500946, 'white': 4.67965304851532, 'middle eastern': 2.96416487544775, 'latino hispanic': 6.413521617650986}","{'angry': 0.00480735013287904, 'disgust': 2.426814883130497e-09, 'fear': 74.6472508135735, 'happy': 0.00019839276228255027, 'sad': 5.311275012937187, 'surprise': 3.0010297511116992e-05, 'neutral': 20.036435718961272}",,
33,35,male,middle eastern,happy,4.47213595499958,58.20422535211267
33,35,"{'male': 95.26598453521729, 'female': 4.734019190073013}","{'asian': 7.338135559781127, 'indian': 9.283279265966502, 'black': 1.059189871348158, 'white': 24.818348906237016, 'middle eastern': 36.86649061840885, 'latino hispanic': 20.63454888647212}","{'angry': 0.05285662482492626, 'disgust': 3.7835886246284645e-05, 'fear': 2.834073454141617, 'happy': 96.14856243133545, 'sad': 0.673173600807786, 'surprise': 0.0001133079535975412, 'neutral': 0.29118452221155167}",,
34,22,female,middle eastern,happy,14.317821063276352,42.446229593158854
34,22,"{'male': 2.3435672745108604, 'female': 97.65644073486328}","{'asian': 1.40545422201803, 'indian': 12.323244640021878, 'black': 0.4887270858111484, 'white': 23.904906082738172, 'middle eastern': 37.15634788946484, 'latino hispanic': 24.721322920480123}","{'angry': 7.86346356952683e-12, 'disgust': 2.604201090273333e-17, 'fear': 4.5038251557036335e-11, 'happy': 99.99974966049194, 'sad': 1.5958685761763292e-09, 'surprise': 5.936937164108258e-07, 'neutral': 0.0002553760396040161}",,
35,23,male,white,fear,6.0827625302982185,85.02083333333333
35,23,"{'male': 76.55165791511536, 'female': 23.448343575000763}","{'asian': 7.365919649600983, 'indian': 6.191547214984894, 'black': 1.1575447395443916, 'white': 39.31974470615387, 'middle eastern': 29.453814029693604, 'latino hispanic': 16.511425375938416}","{'angry': 0.017474078876728104, 'disgust': 7.02430807494399e-09, 'fear': 77.62969998959304, 'happy': 1.1983677065410783e-07, 'sad': 22.322008332966764, 'surprise': 5.6722989316044136e-05, 'neutral': 0.03075352794355566}",,
36,32,male,white,sad,2.0,69.46765432098766
36,32,"{'male': 94.5787250995636, 'female': 5.4212696850299835}","{'asian': 1.7214826402951862, 'indian': 0.25654210841161657, 'black': 0.14721551856193058, 'white': 82.62423173333596, 'middle eastern': 11.903960967299996, 'latino hispanic': 3.3465700356107972}","{'angry': 0.015027666477448019, 'disgust': 1.4662893150312147e-05, 'fear': 48.63103346454698, 'happy': 0.21827458130275235, 'sad': 51.12531171735385, 'surprise': 9.118959707742521e-10, 'neutral': 0.0103301269027812}",,
37,27,male,asian,neutral,29.5296461204668,45.29890625
37,27,"{'male': 99.97853636741638, 'female': 0.021459595882333815}","{'asian': 99.96358752033636, 'indian': 0.0011225489957427007, 'black': 2.002522853660901e-05, 'white': 0.0010487843326092206, 'middle eastern': 1.8569369016824718e-05, 'latino hispanic': 0.03420790803088445}","{'angry': 0.013016806042287499, 'disgust': 3.0053647070982237e-09, 'fear': 0.03168719413224608, 'happy': 31.811219453811646, 'sad': 0.028233425109647214, 'surprise': 9.415051341056824, 'neutral': 58.70078802108765}",,
38,27,male,asian,fear,7.280109889280519,93.02083333333333
38,27,"{'male': 98.10900092124939, 'female': 1.8909983336925507}","{'asian': 38.298286402429774, 'indian': 9.491114677057901, 'black': 5.516215873811737, 'white': 16.611988352300123, 'middle eastern': 9.568013600347806, 'latino hispanic': 20.51437550611788}","{'angry': 1.0995490097047078, 'disgust': 0.10145597580227544, 'fear': 89.16175494649947, 'happy': 0.00013009431126945713, 'sad': 9.42337698657787, 'surprise': 0.0012427633347292832, 'neutral': 0.21247868221507285}",,
39,23,female,asian,happy,4.47213595499958,43.85163733570951
39,23,"{'male': 24.80035126209259, 'female': 75.19964575767517}","{'asian': 60.21586060523987, 'indian': 3.235187381505966, 'black': 0.8164810948073864, 'white': 17.122624814510345, 'middle eastern': 2.540324628353119, 'latino hispanic': 16.069522500038147}","{'angry': 0.0007852643206779999, 'disgust': 9.396096905477504e-06, 'fear': 0.010866602599120295, 'happy': 99.97742175921331, 'sad': 0.004304779469855955, 'surprise': 1.382553531909278e-05, 'neutral': 0.006602421156181911}",,
40,25,male,white,happy,4.47213595499958,74.88
40,25,"{'male': 98.71894717216492, 'female': 1.2810548767447472}","{'asian': 15.47599881887436, 'indian': 4.818102717399597, 'black': 1.270731631666422, 'white': 35.70075035095215, 'middle eastern': 13.397511839866638, 'latino hispanic': 29.33691143989563}","{'angry': 0.010500951611902565, 'disgust': 4.886388538238862e-06, 'fear': 0.01579003583174199, 'happy': 92.75988936424255, 'sad': 0.011927996092708781, 'surprise': 0.7096492685377598, 'neutral': 6.492237001657486}",,
41,32,female,white,neutral,103.07764064044152,31.11111111111111
41,32,"{'male': 0.020256430434528738, 'female': 99.97974038124084}","{'asian': 0.3023399505764246, 'indian': 0.028428345103748143, 'black': 0.0015314948541345075, 'white': 94.28776502609253, 'middle eastern': 2.335864305496216, 'latino hispanic': 3.0440742149949074}","{'angry': 3.9361655712127686, 'disgust': 0.009111298277275637, 'fear': 23.2623353600502, 'happy': 0.20582375582307577, 'sad': 20.193609595298767, 'surprise': 0.06537394947372377, 'neutral': 52.32757925987244}",,
42,27,female,white,sad,54.0,41.8359375
42,27,"{'male': 0.0012259624782018363, 'female': 99.99877214431763}","{'asian': 0.8362723514437675, 'indian': 0.7604626007378101, 'black': 0.202932208776474, 'white': 65.51787853240967, 'middle eastern': 11.818302422761917, 'latino hispanic': 20.864154398441315}","{'angry': 12.264104187488556, 'disgust': 0.03824559389613569, 'fear': 1.2436187826097012, 'happy': 10.27858704328537, 'sad': 58.14405679702759, 'surprise': 0.0010339355867472477, 'neutral': 18.030355870723724}",,
43,32,male,white,happy,2.23606797749979,97.34666666666666
43,32,"{'male': 85.92320084571838, 'female': 14.076806604862213}","{'asian': 0.011806411155239333, 'indian': 0.0034249839235776496, 'black': 8.39974959578465e-05, 'white': 97.34593598198127, 'middle eastern': 1.01169946556681, 'latino hispanic': 1.6270510929287783}","{'angry': 4.0567041392769454e-08, 'disgust': 1.0610059767015984e-14, 'fear': 8.242531657209895e-08, 'happy': 99.7446060180664, 'sad': 5.9236248262095614e-05, 'surprise': 2.6692065446809465e-06, 'neutral': 0.2553354250267148}",,
44,36,female,latino hispanic,sad,61.00819617067858,69.40975609756097
44,36,"{'male': 0.5295766983181238, 'female': 99.47041869163513}","{'asian': 6.546542083804856, 'indian': 13.539007429958275, 'black': 2.997818946578377, 'white': 21.61247391849445, 'middle eastern': 23.902642596083, 'latino hispanic': 31.40152173060438}","{'angry': 6.015140162723084, 'disgust': 0.0001108891429198245, 'fear': 0.40052039666717015, 'happy': 0.4988290032838587, 'sad': 92.76356014770987, 'surprise': 6.16765663235773e-05, 'neutral': 0.32178358285529407}",,
45,23,male,white,fear,1.0,40.5
45,23,"{'male': 71.59437537193298, 'female': 28.40561866760254}","{'asian': 0.0509507776967254, 'indian': 0.07853458747041672, 'black': 0.008169467518393097, 'white': 90.92648137492164, 'middle eastern': 4.815575651457828, 'latino hispanic': 4.120287553037697}","{'angry': 0.05429694429039955, 'disgust': 1.0021300056450855e-05, 'fear': 79.93234395980835, 'happy': 14.926216006278992, 'sad': 5.039224028587341, 'surprise': 0.0029759263270534575, 'neutral': 0.044934742618352175}",,
46,36,female,white,happy,4.47213595499958,95.16162669447341
46,36,"{'male': 0.000139745827709703, 'female': 99.99985694885254}","{'asian': 0.017250405527233992, 'indian': 0.03651064906582523, 'black': 0.00048559769643203367, 'white': 77.58627862766727, 'middle eastern': 17.398118066563377, 'latino hispanic': 4.961359347267073}","{'angry': 0.0018690085198613815, 'disgust': 4.0117601685096815e-06, 'fear': 2.23444364964962, 'happy': 96.94731831550598, 'sad': 0.0005417583906819345, 'surprise': 0.8077464066445827, 'neutral': 0.008076384983723983}",,
47,24,female,white,happy,3.1622776601683795,81.54867256637168
47,24,"{'male': 0.11646969942376018, 'female': 99.88352656364441}","{'asian': 0.010331566591048613, 'indian': 0.008031520701479167, 'black': 0.00017308306041741162, 'white': 95.40724158287048, 'middle eastern': 3.0054183676838875, 'latino hispanic': 1.5688030049204826}","{'angry': 0.002233868787882193, 'disgust': 0.0064088969884078814, 'fear': 0.0006313234437140396, 'happy': 98.31208010767935, 'sad': 1.3878458387737467, 'surprise': 0.00014707483680704807, 'neutral': 0.2906443204707717}",,
48,31,male,latino hispanic,happy,1.4142135623730951,57.61333333333334
48,31,"{'male': 82.06570148468018, 'female': 17.934302985668182}","{'asian': 8.97923931479454, 'indian': 18.52772980928421, 'black': 2.223234623670578, 'white': 17.86392033100128, 'middle eastern': 14.078924059867859, 'latino hispanic': 38.32695186138153}","{'angry': 4.053406221782296e-09, 'disgust': 3.503685198278103e-16, 'fear': 1.7263699150782408e-09, 'happy': 99.67800974845886, 'sad': 1.8723410377674554e-06, 'surprise': 2.260790097352583e-05, 'neutral': 0.32197232358157635}",,
49,26,male,white,fear,12.0,23.81954887218045
49,26,"{'male': 82.79137015342712, 'female': 17.208626866340637}","{'asian': 41.2653386592865, 'indian': 0.012317897926550359, 'black': 0.002323937223991379, 'white': 57.69771337509155, 'middle eastern': 0.43716514483094215, 'latino hispanic': 0.5851363763213158}","{'angry': 16.394401573801133, 'disgust': 0.5909284928994473, 'fear': 50.06469786552774, 'happy': 0.10432656312072654, 'sad': 31.07800072896485, 'surprise': 0.5475156801203299, 'neutral': 1.2201296892839486}",,
50,39,male,white,happy,10.04987562112089,54.97633136094675
50,39,"{'male': 99.96281862258911, 'female': 0.037181301740929484}","{'asian': 5.0511185079813, 'indian': 0.1218999270349741, 'black': 0.049597310135141015, 'white': 84.04039740562439, 'middle eastern': 4.221152141690254, 'latino hispanic': 6.515832990407944}","{'angry': 1.0282967533026266e-08, 'disgust': 4.791848362657154e-24, 'fear': 6.578961017256906e-14, 'happy': 99.99624490737915, 'sad': 8.671307521036873e-13, 'surprise': 1.1180119940945588e-05, 'neutral': 0.0037472131225513294}",,
51,27,male,white,sad,3.0,74.11242603550295
51,27,"{'male': 95.43367028236389, 'female': 4.566330462694168}","{'asian': 0.0009968426638806704, 'indian': 0.003136936720693484, 'black': 3.9417506059180596e-05, 'white': 98.01989197731018, 'middle eastern': 1.4026935212314129, 'latino hispanic': 0.5732417106628418}","{'angry': 0.37770753183707784, 'disgust': 3.82190725477192e-09, 'fear': 1.4866735741003498, 'happy': 3.887207454470311e-08, 'sad': 97.68942580756102, 'surprise': 6.71606113896249e-05, 'neutral': 0.4461273816899885}",,
