Image_No,age,gender,race,center_dist,space
23,"{'0-2': 2.890202210892312e-05, '3-9': 0.013208847667556256, '10-19': 3.5941407084465027, '20-29': 81.86772465705872, '30-39': 14.256227016448975, '40-49': 0.26457172352820635, '50-59': 0.003978667882620357, '60-69': 0.00011103372798970668, '70+': 6.3919323167738185e-06}","{'male': 0.19777475390583277, 'female': 99.80222582817078}","{'white': 99.8960018157959, 'black': 0.0022940255803405307, 'latino hispanic': 0.03532984119374305, 'asian': 0.00023975983367563458, 'indian': 0.0011368556442903355, 'middle eastern': 0.064991315593943}",,
24,30-39,male,middle eastern,16.0312195418814,55.98151408450705
24,"{'0-2': 0.003463301618467085, '3-9': 0.2173778135329485, '10-19': 6.12097755074501, '20-29': 38.03560733795166, '30-39': 43.68991255760193, '40-49': 11.714833229780197, '50-59': 0.21435599774122238, '60-69': 0.0033955526305362582, '70+': 6.689208476018393e-05}","{'male': 99.98463988304138, 'female': 0.015360860561486334}","{'white': 3.2774586230516434, 'black': 0.011967350292252377, 'latino hispanic': 7.902061939239502, 'asian': 0.020960452093277127, 'indian': 16.815370321273804, 'middle eastern': 71.9721794128418}",,
25,30-39,male,middle eastern,9.055385138137417,66.85714285714286
25,"{'0-2': 0.004611638360074721, '3-9': 0.12476968113332987, '10-19': 3.7031903862953186, '20-29': 19.177819788455963, '30-39': 47.34368622303009, '40-49': 28.113967180252075, '50-59': 1.4779127202928066, '60-69': 0.05321678472682834, '70+': 0.0008271602382592391}","{'male': 99.9959409236908, 'female': 0.004059943603351712}","{'white': 6.905464828014374, 'black': 0.004138427902944386, 'latino hispanic': 4.398056864738464, 'asian': 0.5456058774143457, 'indian': 0.6631562486290932, 'middle eastern': 87.4835729598999}",,
26,20-29,female,latino hispanic,44.384682042344295,49.08444444444445
26,"{'0-2': 1.7675908736691781e-06, '3-9': 0.0008738431461097207, '10-19': 1.2784572318196297, '20-29': 85.03360748291016, '30-39': 13.585734367370605, '40-49': 0.10101835941895843, '50-59': 0.0002984652610393823, '60-69': 1.9220074420900346e-06, '70+': 9.143766993569002e-09}","{'male': 0.0039647435187362134, 'female': 99.99603629112244}","{'white': 6.383783370256424, 'black': 1.012404728680849, 'latino hispanic': 86.11494302749634, 'asian': 0.8503003045916557, 'indian': 4.884947836399078, 'middle eastern': 0.7536216638982296}",,
27,20-29,female,black,11.180339887498949,88.13293051359517
27,"{'0-2': 3.202170546501293e-05, '3-9': 0.003749485040316358, '10-19': 1.9024258479475975, '20-29': 71.49535417556763, '30-39': 25.518009066581726, '40-49': 1.0614371858537197, '50-59': 0.018844976148102432, '60-69': 0.00015344331814048928, '70+': 2.567783496942866e-06}","{'male': 0.14250699896365404, 'female': 99.857497215271}","{'white': 0.5499863997101784, 'black': 68.94744634628296, 'latino hispanic': 9.036750346422195, 'asian': 0.09225044632330537, 'indian': 20.97984254360199, 'middle eastern': 0.3937335219234228}",,
28,20-29,male,asian,17.029386365926403,66.0625
28,"{'0-2': 0.0009852659786702134, '3-9': 0.03723174158949405, '10-19': 3.210277110338211, '20-29': 53.207820653915405, '30-39': 33.916082978248596, '40-49': 8.791422098875046, '50-59': 0.792925339192152, '60-69': 0.041947729187086225, '70+': 0.0013019969628658146}","{'male': 99.94511604309082, 'female': 0.05488871829584241}","{'white': 21.286652982234955, 'black': 1.3644257560372353, 'latino hispanic': 21.214058995246887, 'asian': 44.22341585159302, 'indian': 1.060633361339569, 'middle eastern': 10.850819945335388}",,
29,20-29,female,white,3.1622776601683795,97.43125
29,"{'0-2': 4.6855976876258865e-06, '3-9': 0.005741400309489109, '10-19': 4.011071473360062, '20-29': 86.7712140083313, '30-39': 9.141363203525543, '40-49': 0.06998868193477392, '50-59': 0.000610838378634071, '60-69': 1.4349049592965457e-05, '70+': 2.2849273584313323e-07}","{'male': 0.03237087221350521, 'female': 99.96762871742249}","{'white': 52.18462347984314, 'black': 1.9821681082248688, 'latino hispanic': 31.542479991912842, 'asian': 0.17227781936526299, 'indian': 2.359004132449627, 'middle eastern': 11.75944209098816}",,
30,60-69,male,white,48.010415536631214,37.40157480314961
30,"{'0-2': 0.00030945377602620283, '3-9': 0.00029352722776820883, '10-19': 0.0012563058589876164, '20-29': 0.0002375772282903199, '30-39': 0.002285402842971962, '40-49': 0.0615000375546515, '50-59': 8.008157461881638, '60-69': 63.191378116607666, '70+': 28.734585642814636}","{'male': 90.31342267990112, 'female': 9.686580300331116}","{'white': 99.49694275856018, 'black': 0.00047769090087967925, 'latino hispanic': 0.2144229132682085, 'asian': 0.0005116063221066725, 'indian': 0.003163643486914225, 'middle eastern': 0.2844905247911811}",,
31,20-29,female,asian,33.37663853655727,72.16171428571428
31,"{'0-2': 0.00011014723213520483, '3-9': 0.2860845299437642, '10-19': 41.515254974365234, '20-29': 57.452648878097534, '30-39': 0.7364937569946051, '40-49': 0.009373854118166491, '50-59': 3.129960077785654e-05, '60-69': 4.681609055978697e-06, '70+': 1.2427853190999372e-07}","{'male': 0.028788798954337835, 'female': 99.97121095657349}","{'white': 0.12324239360168576, 'black': 0.0001331171915808227, 'latino hispanic': 0.09355837828479707, 'asian': 99.76320266723633, 'indian': 0.012785346189048141, 'middle eastern': 0.007074333552736789}",,
32,20-29,male,middle eastern,41.59326868617084,41.70666666666666
32,"{'0-2': 0.12051369994878769, '3-9': 4.370839148759842, '10-19': 19.452597200870514, '20-29': 54.20709252357483, '30-39': 19.029955565929413, '40-49': 2.477600984275341, '50-59': 0.2605497604236007, '60-69': 0.06815303349867463, '70+': 0.012699294893536717}","{'male': 90.23050665855408, 'female': 9.769494831562042}","{'white': 16.186316311359406, 'black': 5.697617307305336, 'latino hispanic': 22.30682671070099, 'asian': 8.652795851230621, 'indian': 2.0312475040555, 'middle eastern': 45.125192403793335}",,
33,30-39,female,white,82.00609733428362,21.618729096989966
33,"{'0-2': 0.0011750636986107565, '3-9': 0.01853056310210377, '10-19': 1.2583745643496513, '20-29': 34.24920439720154, '30-39': 42.06812381744385, '40-49': 18.480588495731354, '50-59': 3.400290012359619, '60-69': 0.5018279887735844, '70+': 0.02188418438890949}","{'male': 13.479645550251007, 'female': 86.52035593986511}","{'white': 58.879560232162476, 'black': 0.015112361870706081, 'latino hispanic': 0.5109583493322134, 'asian': 0.18955778796225786, 'indian': 0.14711149269714952, 'middle eastern': 40.25770425796509}",,
34,20-29,male,asian,7.211102550927979,86.92733564013841
34,"{'0-2': 0.00016727552747397567, '3-9': 0.036349237780086696, '10-19': 14.224214851856232, '20-29': 59.00267958641052, '30-39': 24.837100505828857, '40-49': 1.8302379176020622, '50-59': 0.06662232335656881, '60-69': 0.0025939949409803376, '70+': 2.7752193432206695e-05}","{'male': 99.9987781047821, 'female': 0.0012179246368759777}","{'white': 0.3817030694335699, 'black': 0.03224490792490542, 'latino hispanic': 12.564870715141296, 'asian': 86.89950704574585, 'indian': 0.08955064113251865, 'middle eastern': 0.03211713919881731}",,
35,20-29,male,white,17.0,89.05481481481482
35,"{'0-2': 7.271247426388072e-06, '3-9': 0.00027342750854586484, '10-19': 0.07979401270858943, '20-29': 68.08756589889526, '30-39': 31.769704818725586, '40-49': 0.06258860230445862, '50-59': 6.555941922670172e-05, '60-69': 3.277287552450048e-07, '70+': 1.7672618923825212e-08}","{'male': 99.99991059303284, 'female': 9.572348744768533e-05}","{'white': 99.99901056289673, 'black': 1.3123299780204434e-06, 'latino hispanic': 5.54482312509208e-05, 'asian': 4.398663406846026e-05, 'indian': 3.712522556043041e-06, 'middle eastern': 0.00089251561803394}",,
36,20-29,female,asian,64.88451279003334,29.996683250414595
36,"{'0-2': 0.2150524640455842, '3-9': 4.912190139293671, '10-19': 19.699467718601227, '20-29': 56.09363913536072, '30-39': 15.13921320438385, '40-49': 3.2090216875076294, '50-59': 0.4518287256360054, '60-69': 0.1985671930015087, '70+': 0.08102025603875518}","{'male': 14.144551753997803, 'female': 85.85544228553772}","{'white': 30.40262758731842, 'black': 2.0297257229685783, 'latino hispanic': 9.3572698533535, 'asian': 52.00401544570923, 'indian': 1.0472753085196018, 'middle eastern': 5.159081146121025}",,
37,20-29,male,asian,5.385164807134505,26.302083333333332
37,"{'0-2': 0.2986721694469452, '3-9': 13.995005190372467, '10-19': 18.474486470222473, '20-29': 26.644226908683777, '30-39': 20.079389214515686, '40-49': 13.932769000530243, '50-59': 3.762640058994293, '60-69': 1.6342034563422203, '70+': 1.1786001734435558}","{'male': 89.30104374885559, 'female': 10.698960721492767}","{'white': 1.5933873131871223, 'black': 31.907492876052856, 'latino hispanic': 22.980625927448273, 'asian': 36.65206730365753, 'indian': 4.731655865907669, 'middle eastern': 2.1347802132368088}",,
38,20-29,female,white,13.601470508735444,64.66517292472264
38,"{'0-2': 0.0007463788278982975, '3-9': 0.03692635800689459, '10-19': 6.268683820962906, '20-29': 63.854849338531494, '30-39': 26.09429657459259, '40-49': 3.5846635699272156, '50-59': 0.15187999233603477, '60-69': 0.0072150767664425075, '70+': 0.0007418405857606558}","{'male': 14.767716825008392, 'female': 85.23228168487549}","{'white': 91.17053151130676, 'black': 0.15743636758998036, 'latino hispanic': 0.41234828531742096, 'asian': 0.6693494506180286, 'indian': 0.24412614293396473, 'middle eastern': 7.3462046682834625}",,
39,20-29,female,white,10.77032961426901,88.36507936507937
39,"{'0-2': 2.9118547573148135e-07, '3-9': 0.0002620990699142567, '10-19': 1.0180643759667873, '20-29': 81.38083815574646, '30-39': 17.475715279579163, '40-49': 0.1248950487934053, '50-59': 0.000227435202759807, '60-69': 1.2164520946100765e-06, '70+': 4.973585432388461e-09}","{'male': 3.751083568204194e-05, 'female': 99.99996423721313}","{'white': 75.57958364486694, 'black': 0.018736290803644806, 'latino hispanic': 23.38883727788925, 'asian': 0.11571244103834033, 'indian': 0.06101059843786061, 'middle eastern': 0.8361225016415119}",,
40,20-29,male,white,14.142135623730951,68.0625
40,"{'0-2': 0.40399059653282166, '3-9': 2.6427213102579117, '10-19': 10.069392621517181, '20-29': 38.718897104263306, '30-39': 25.416451692581177, '40-49': 15.002778172492981, '50-59': 3.204532340168953, '60-69': 2.7666063979268074, '70+': 1.7746325582265854}","{'male': 59.74704623222351, 'female': 40.25295376777649}","{'white': 48.4408438205719, 'black': 1.303737796843052, 'latino hispanic': 6.3349649310112, 'asian': 3.713516518473625, 'indian': 0.8401636034250259, 'middle eastern': 39.366769790649414}",,
41,20-29,male,white,3.1622776601683795,92.47750865051904
41,"{'0-2': 1.864835326159664e-05, '3-9': 0.0012169391084171366, '10-19': 0.5412069614976645, '20-29': 72.36562371253967, '30-39': 26.53140425682068, '40-49': 0.5547861568629742, '50-59': 0.005613037501461804, '60-69': 0.0001291959961235989, '70+': 2.7454143847194246e-06}","{'male': 99.99822974205017, 'female': 0.0017660626326687634}","{'white': 68.50405931472778, 'black': 0.11965528829023242, 'latino hispanic': 3.310774639248848, 'asian': 0.06633478915318847, 'indian': 0.11162551818415523, 'middle eastern': 27.8875470161438}",,
42,30-39,male,middle eastern,2.23606797749979,97.34666666666666
42,"{'0-2': 0.00888201902853325, '3-9': 0.08720178157091141, '10-19': 1.7655862495303154, '20-29': 26.07840597629547, '30-39': 57.07654356956482, '40-49': 14.521968364715576, '50-59': 0.44906195253133774, '60-69': 0.01204306463478133, '70+': 0.00031028694138512947}","{'male': 99.19841885566711, 'female': 0.8015821687877178}","{'white': 1.6006311401724815, 'black': 0.02917450328823179, 'latino hispanic': 3.79641130566597, 'asian': 0.005620822048513219, 'indian': 6.449127942323685, 'middle eastern': 88.11903595924377}",,
43,40-49,male,black,36.40054944640259,56.60879629629629
43,"{'0-2': 0.00023166310256783618, '3-9': 0.000617602700003772, '10-19': 0.01350889215245843, '20-29': 0.6375817582011223, '30-39': 14.720214903354645, '40-49': 59.8533034324646, '50-59': 23.516781628131866, '60-69': 1.2452594004571438, '70+': 0.012497001443989575}","{'male': 99.99918937683105, 'female': 0.000814925351733109}","{'white': 0.008709458052180707, 'black': 99.23809170722961, 'latino hispanic': 0.16211681067943573, 'asian': 0.000212533359444933, 'indian': 0.5525764543563128, 'middle eastern': 0.03828996850643307}",,
44,20-29,female,asian,70.00714249274854,61.418334568816405
44,"{'0-2': 0.0005367986432247562, '3-9': 0.12398377293720841, '10-19': 11.129305511713028, '20-29': 77.55864262580872, '30-39': 10.845785588026047, '40-49': 0.32346744555979967, '50-59': 0.017043700790964067, '60-69': 0.0012068328032910358, '70+': 1.9573458587274217e-05}","{'male': 0.010229487088508904, 'female': 99.98977184295654}","{'white': 20.032916963100433, 'black': 0.26668517384678125, 'latino hispanic': 25.962552428245544, 'asian': 51.05869174003601, 'indian': 0.22862786427140236, 'middle eastern': 2.450530044734478}",,
45,20-29,female,white,17.4928556845359,54.931318681318686
45,"{'0-2': 0.006920663872733712, '3-9': 0.6509033963084221, '10-19': 18.184608221054077, '20-29': 71.57225012779236, '30-39': 9.220180660486221, '40-49': 0.3522555576637387, '50-59': 0.011676093708956614, '60-69': 0.0011316586096654646, '70+': 7.371442052317434e-05}","{'male': 1.7123714089393616, 'female': 98.28762412071228}","{'white': 63.943737745285034, 'black': 0.11619337601587176, 'latino hispanic': 4.436229541897774, 'asian': 22.812089323997498, 'indian': 0.3173055360093713, 'middle eastern': 8.37443470954895}",,
46,20-29,male,white,142.1724305201258,21.358730158730157
46,"{'0-2': 7.23233654298383e-05, '3-9': 0.001409751257597236, '10-19': 0.9647944942116737, '20-29': 63.5323703289032, '30-39': 31.400391459465027, '40-49': 3.9095476269721985, '50-59': 0.18678178312256932, '60-69': 0.00446003905381076, '70+': 0.00016590954601269914}","{'male': 99.99582171440125, 'female': 0.004174896821496077}","{'white': 99.97586607933044, 'black': 0.00012295985243326868, 'latino hispanic': 0.006913919060025364, 'asian': 0.00015594708884236752, 'indian': 0.00010260628187097609, 'middle eastern': 0.016840898024383932}",,
47,20-29,female,asian,5.656854249492381,72.32476635514018
47,"{'0-2': 0.3620882285758853, '3-9': 3.5032231360673904, '10-19': 4.355831444263458, '20-29': 39.73902463912964, '30-39': 34.570032358169556, '40-49': 13.176560401916504, '50-59': 3.5141251981258392, '60-69': 0.7293222937732935, '70+': 0.049791712081059813}","{'male': 6.573621928691864, 'female': 93.4263825416565}","{'white': 33.02307426929474, 'black': 0.15384367434307933, 'latino hispanic': 7.4267081916332245, 'asian': 41.83723330497742, 'indian': 1.3719882816076279, 'middle eastern': 16.187158226966858}",,
48,20-29,male,middle eastern,27.313000567495326,61.03125
